#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 18000 2.17191e+13 2.17124e+13 2.18664e+13 2.15739e+13 2.1276e+13 2.17829e+13 2.15443e+13 2.1633e+13 1.66761e+12
 20000 2.41778e+13 2.41266e+13 2.42402e+13 2.39226e+13 2.35145e+13 2.42205e+13 2.38859e+13 2.40042e+13 1.72549e+12
 20000 2.43079e+13 2.38796e+13 2.3663e+13 2.3954e+13 2.34609e+13 2.44726e+13 2.39625e+13 2.39576e+13 1.67498e+12
 40000 4.98555e+13 4.81743e+13 4.67482e+13 4.68129e+13 4.52821e+13 4.91317e+13 4.70756e+13 4.75491e+13 2.37445e+12
 60000 7.69339e+13 7.2642e+13 7.05222e+13 6.95313e+13 6.75779e+13 7.50085e+13 7.07059e+13 7.177e+13 2.93555e+12
 80000 1.02418e+14 9.66618e+13 9.38637e+13 9.34705e+13 9.02205e+13 1.00414e+14 9.47018e+13 9.58802e+13 3.45148e+12
 100000 1.27997e+14 1.19989e+14 1.17329e+14 1.1874e+14 1.12094e+14 1.24547e+14 1.1846e+14 1.19785e+14 4.05879e+12
 120000 1.53983e+14 1.43569e+14 1.40224e+14 1.45245e+14 1.33953e+14 1.49571e+14 1.42923e+14 1.44124e+14 4.64121e+12
 140000 1.81319e+14 1.67208e+14 1.63047e+14 1.72316e+14 1.56424e+14 1.74512e+14 1.67751e+14 1.6886e+14 5.14791e+12
 160000 2.0791e+14 1.90227e+14 1.8532e+14 2.00591e+14 1.76847e+14 1.9889e+14 1.92109e+14 1.9306e+14 5.74769e+12
 180000 2.35115e+14 2.13677e+14 2.07936e+14 2.28612e+14 1.96505e+14 2.23941e+14 2.16353e+14 2.17375e+14 6.40367e+12
 200000 2.6317e+14 2.36746e+14 2.31682e+14 2.56983e+14 2.15093e+14 2.47783e+14 2.39953e+14 2.41518e+14 6.96505e+12
 200000 2.501e+14 2.33206e+14 2.30207e+14 2.63063e+14 2.20255e+14 2.3825e+14 2.40522e+14 2.39449e+14 6.65631e+12
 400000 5.29288e+14 4.80858e+14 4.96733e+14 5.87001e+14 4.12696e+14 4.69781e+14 4.89826e+14 4.94813e+14 1.15382e+13
 600000 7.89929e+14 7.90239e+14 7.85861e+14 9.05695e+14 6.22498e+14 6.87449e+14 7.38547e+14 7.58599e+14 1.6604e+13
 800000 1.07947e+15 1.09641e+15 1.05917e+15 1.21323e+15 8.41473e+14 9.01514e+14 9.85406e+14 1.02258e+15 2.10574e+13
 1e+06 1.39429e+15 1.41914e+15 1.34192e+15 1.46806e+15 1.04748e+15 1.05902e+15 1.19152e+15 1.26896e+15 2.56609e+13
 1.2e+06 1.70434e+15 1.74025e+15 1.64834e+15 1.64956e+15 1.24909e+15 1.20213e+15 1.36693e+15 1.49921e+15 3.00215e+13
 1.4e+06 1.97731e+15 2.09128e+15 2.0061e+15 1.75692e+15 1.45453e+15 1.3605e+15 1.52398e+15 1.72435e+15 3.42328e+13
 1.6e+06 2.28114e+15 2.49139e+15 2.38212e+15 1.87004e+15 1.61728e+15 1.51073e+15 1.66601e+15 1.95356e+15 3.84638e+13
 1.8e+06 2.61026e+15 2.87494e+15 2.76627e+15 1.93896e+15 1.74291e+15 1.68544e+15 1.7891e+15 2.17366e+15 4.27528e+13
 2e+06 2.92273e+15 3.26551e+15 3.18604e+15 2.03017e+15 1.9075e+15 1.88931e+15 1.94233e+15 2.4153e+15 4.64955e+13
 2e+06 2.47616e+15 4.14058e+15 3.4035e+15 1.70249e+15 1.98763e+15 2.4511e+15 2.04707e+15 2.56428e+15 3.9691e+13
 4e+06 5.82996e+15 8.50805e+15 7.61577e+15 3.30331e+15 4.48941e+15 5.11608e+15 4.30293e+15 5.50893e+15 7.82322e+13
 6e+06 8.42123e+15 1.16982e+16 1.29045e+16 5.12682e+15 8.64287e+15 7.74901e+15 7.1729e+15 8.70693e+15 1.19665e+14
 8e+06 9.76632e+15 1.43208e+16 1.83943e+16 7.5637e+15 1.4014e+16 9.73655e+15 1.04381e+16 1.1927e+16 1.344e+14
 1e+07 1.24481e+16 2.03962e+16 2.55254e+16 9.61449e+15 2.06648e+16 1.11323e+16 1.38039e+16 1.60649e+16 1.27794e+14
 1.2e+07 1.70604e+16 2.62801e+16 3.56616e+16 1.1843e+16 2.83024e+16 1.13767e+16 1.7174e+16 2.0838e+16 1.12544e+14
 1.4e+07 2.17862e+16 2.622e+16 4.76254e+16 1.37741e+16 3.68995e+16 1.21698e+16 2.09478e+16 2.53195e+16 8.47445e+13
 1.6e+07 2.65768e+16 2.68008e+16 6.25757e+16 1.58363e+16 4.58731e+16 1.28569e+16 2.48554e+16 3.03737e+16 6.01816e+13
 1.8e+07 3.00716e+16 2.78825e+16 7.97997e+16 1.87969e+16 5.29881e+16 1.45697e+16 2.87849e+16 3.56381e+16 6.83647e+13
 2e+07 3.38997e+16 3.147e+16 9.89236e+16 2.20716e+16 5.7093e+16 1.86785e+16 3.26144e+16 4.14744e+16 8.37301e+13
 2e+07 3.28935e+16 4.72705e+16 6.93624e+16 1.07737e+16 5.58901e+16 2.54044e+16 3.06894e+16 3.83505e+16 4.5909e+13
 4e+07 6.55575e+16 1.53758e+17 3.10113e+17 4.63376e+16 9.28105e+16 4.47975e+16 6.13152e+16 1.0738e+17 5.35141e+13
 6e+07 3.2797e+16 3.0437e+17 5.36991e+17 7.61866e+16 1.90351e+17 8.27449e+16 1.16427e+17 1.86411e+17 2.61258e+11
