#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 10000 1.22188e+13 1.23101e+13 1.22254e+13 1.23454e+13 1.19505e+13 1.22828e+13 1.21929e+13 1.22163e+13 1.46444e+12
 12000 1.47551e+13 1.48351e+13 1.47449e+13 1.49565e+13 1.44085e+13 1.47875e+13 1.47175e+13 1.47418e+13 1.52367e+12
 14000 1.73013e+13 1.73659e+13 1.72753e+13 1.75822e+13 1.68944e+13 1.72598e+13 1.72455e+13 1.72729e+13 1.60196e+12
 16000 1.98548e+13 1.98908e+13 1.9805e+13 2.01996e+13 1.93537e+13 1.97424e+13 1.97652e+13 1.97992e+13 1.66688e+12
 18000 2.23986e+13 2.23884e+13 2.23361e+13 2.28126e+13 2.18075e+13 2.22253e+13 2.22818e+13 2.23188e+13 1.73836e+12
 20000 2.49501e+13 2.49196e+13 2.48707e+13 2.54474e+13 2.42738e+13 2.47093e+13 2.48102e+13 2.48515e+13 1.7962e+12
 20000 2.51647e+13 2.52889e+13 2.43587e+13 2.55451e+13 2.43617e+13 2.43034e+13 2.47367e+13 2.4817e+13 1.75897e+12
 40000 5.09152e+13 5.03906e+13 4.93584e+13 5.22195e+13 4.86424e+13 4.82796e+13 4.97138e+13 4.99169e+13 2.39503e+12
 60000 7.58637e+13 7.55379e+13 7.22083e+13 7.69396e+13 7.28001e+13 7.37391e+13 7.44929e+13 7.45104e+13 3.03516e+12
 80000 1.01157e+14 1.0148e+14 9.48025e+13 1.02322e+14 9.764e+13 9.78117e+13 9.92578e+13 9.92134e+13 3.745e+12
 100000 1.27139e+14 1.27161e+14 1.17008e+14 1.27346e+14 1.21727e+14 1.23046e+14 1.24039e+14 1.23931e+14 4.30904e+12
 120000 1.53506e+14 1.53281e+14 1.39629e+14 1.52113e+14 1.4658e+14 1.47593e+14 1.48762e+14 1.48779e+14 4.96231e+12
 140000 1.78555e+14 1.79322e+14 1.60753e+14 1.77457e+14 1.71838e+14 1.71591e+14 1.73629e+14 1.73328e+14 5.49937e+12
 160000 2.02372e+14 2.04665e+14 1.80941e+14 2.03931e+14 1.97328e+14 1.96153e+14 1.99138e+14 1.9788e+14 6.03747e+12
 180000 2.25046e+14 2.30415e+14 2.01245e+14 2.31548e+14 2.22578e+14 2.20162e+14 2.24763e+14 2.22418e+14 6.62123e+12
 200000 2.48129e+14 2.5685e+14 2.21962e+14 2.56814e+14 2.48533e+14 2.45355e+14 2.50234e+14 2.47066e+14 7.21118e+12
 200000 2.46188e+14 2.57e+14 2.17391e+14 2.44991e+14 2.45262e+14 2.51764e+14 2.47339e+14 2.44481e+14 6.95043e+12
 400000 5.09943e+14 5.26593e+14 4.18009e+14 4.57878e+14 4.9374e+14 5.45352e+14 4.9899e+14 4.93333e+14 1.37491e+13
 600000 8.03716e+14 8.16275e+14 6.17994e+14 6.3879e+14 7.38128e+14 8.06832e+14 7.27917e+14 7.35148e+14 1.93105e+13
 800000 1.10351e+15 1.08372e+15 8.27251e+14 8.02951e+14 9.6951e+14 1.01223e+15 9.28232e+14 9.5887e+14 2.44057e+13
 1e+06 1.41101e+15 1.3641e+15 1.04377e+15 9.52756e+14 1.22381e+15 1.20156e+15 1.12604e+15 1.18481e+15 2.99503e+13
 1.2e+06 1.73411e+15 1.65027e+15 1.28353e+15 1.09383e+15 1.49069e+15 1.45408e+15 1.3462e+15 1.43011e+15 3.53539e+13
 1.4e+06 2.05819e+15 1.92914e+15 1.48263e+15 1.25924e+15 1.77769e+15 1.73058e+15 1.58917e+15 1.68283e+15 3.97692e+13
 1.6e+06 2.42674e+15 2.22584e+15 1.67682e+15 1.44131e+15 2.02757e+15 2.00178e+15 1.82355e+15 1.93805e+15 4.37682e+13
 1.8e+06 2.80469e+15 2.53921e+15 1.88376e+15 1.64461e+15 2.29696e+15 2.24908e+15 2.06355e+15 2.20182e+15 4.70305e+13
 2e+06 3.19503e+15 2.83683e+15 2.10264e+15 1.84094e+15 2.56183e+15 2.45715e+15 2.28664e+15 2.45658e+15 4.96277e+13
 2e+06 3.17147e+15 2.80748e+15 1.98654e+15 1.92134e+15 2.17238e+15 2.61819e+15 2.2373e+15 2.40445e+15 4.78609e+13
 4e+06 6.74355e+15 4.31014e+15 4.61585e+15 4.10732e+15 5.84715e+15 4.92158e+15 4.95869e+15 5.06448e+15 9.65152e+13
 6e+06 9.93415e+15 4.95797e+15 7.84469e+15 6.77708e+15 9.92126e+15 7.76923e+15 8.15586e+15 7.92509e+15 1.32468e+14
 8e+06 1.37036e+16 5.98153e+15 1.07834e+16 8.65836e+15 1.43577e+16 1.08873e+16 1.13011e+16 1.08431e+16 1.5518e+14
 1e+07 1.68352e+16 6.7663e+15 1.40285e+16 1.18226e+16 1.93344e+16 1.46329e+16 1.52633e+16 1.41753e+16 1.45542e+14
 1.2e+07 2.0125e+16 8.75495e+15 1.70821e+16 1.50313e+16 2.38146e+16 1.84382e+16 1.90947e+16 1.75851e+16 1.25641e+14
 1.4e+07 2.40206e+16 1.07898e+16 2.01355e+16 1.92379e+16 2.84441e+16 2.22605e+16 2.33142e+16 2.13146e+16 1.38746e+14
 1.6e+07 2.8634e+16 1.08784e+16 2.27757e+16 2.4049e+16 3.29616e+16 2.55104e+16 2.7507e+16 2.48093e+16 1.50864e+14
 1.8e+07 3.29378e+16 1.20759e+16 2.48461e+16 2.91996e+16 3.69992e+16 2.99622e+16 3.20537e+16 2.85468e+16 1.93608e+14
 2e+07 3.76324e+16 1.35774e+16 2.75731e+16 3.46487e+16 4.04188e+16 3.55381e+16 3.68685e+16 3.26255e+16 2.44761e+14
 2e+07 2.69551e+16 2.08308e+16 2.63735e+16 2.44383e+16 4.60231e+16 3.07636e+16 3.37417e+16 3.01329e+16 1.70958e+14
 4e+07 1.1781e+17 1.45273e+16 5.69258e+16 8.11638e+16 7.28628e+16 8.92103e+16 8.1079e+16 7.38825e+16 3.12312e+14
 6e+07 2.53708e+17 4.48424e+16 1.07656e+17 1.64706e+17 7.54439e+16 1.12283e+17 1.17478e+17 1.24647e+17 1.99259e+14
 8e+07 3.57595e+17 5.85548e+16 1.26744e+17 3.2401e+17 6.05552e+15 7.6111e+16 1.35392e+17 1.53621e+17 5.98564e+12
