# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10744.1
200000 -10734.1
300000 -10730.8
400000 -10739.3
500000 -10741.6
600000 -10735.7
700000 -10730.9
800000 -10740
900000 -10730.6
1000000 -10735.6
1100000 -10735.2
1200000 -10729.1
1300000 -10741.9
1400000 -10735.6
1500000 -10737.8
1600000 -10735.8
1700000 -10734.2
1800000 -10727.7
1900000 -10731.1
2000000 -10743.5
2100000 -10733.6
2200000 -10733
2300000 -10735.1
2400000 -10736
2500000 -10742.1
2600000 -10726.2
2700000 -10734.5
2800000 -10731.2
2900000 -10734.4
3000000 -10736.3
3100000 -10738.6
3200000 -10737.5
3300000 -10731.4
3400000 -10737
3500000 -10738.1
3600000 -10736.7
3700000 -10740
3800000 -10739
3900000 -10728.8
4000000 -10744
4100000 -10734.1
4200000 -10737
4300000 -10737.3
4400000 -10732.4
4500000 -10739.8
4600000 -10733.1
4700000 -10733.3
4800000 -10738
4900000 -10732.5
5000000 -10736.1
5100000 -10732.3
5200000 -10739.1
5300000 -10732.1
5400000 -10739.8
5500000 -10734.5
5600000 -10735.9
5700000 -10733.4
5800000 -10736.6
5900000 -10730.9
6000000 -10741.1
6100000 -10731.6
6200000 -10739.8
6300000 -10738
6400000 -10733.6
6500000 -10736.9
6600000 -10729.6
6700000 -10739.3
6800000 -10736.6
6900000 -10734.8
7000000 -10731.8
7100000 -10739.6
7200000 -10738.2
7300000 -10734.2
7400000 -10735.9
7500000 -10731
7600000 -10734.7
7700000 -10732.1
7800000 -10737.1
7900000 -10734.2
8000000 -10735.6
8100000 -10730.3
8200000 -10731.6
8300000 -10735
8400000 -10732.3
8500000 -10731.1
8600000 -10731
8700000 -10733
8800000 -10727.4
8900000 -10732
9000000 -10739.2
9100000 -10737
9200000 -10732.9
9300000 -10735.6
9400000 -10732.5
9500000 -10731.8
9600000 -10740.7
9700000 -10728.3
9800000 -10731.4
9900000 -10730.2
10000000 -10739.6
10100000 -10733.1
10200000 -10732.6
10300000 -10735.2
10400000 -10739.1
10500000 -10734.8
10600000 -10733
10700000 -10730.8
10800000 -10730.1
10900000 -10738.3
11000000 -10733.4
11100000 -10730.3
11200000 -10738.7
11300000 -10735.9
11400000 -10735.6
11500000 -10732.2
11600000 -10734.9
11700000 -10738.2
11800000 -10738.1
11900000 -10731.9
12000000 -10743.9
12100000 -10735.1
12200000 -10742.4
12300000 -10732.6
12400000 -10733.6
12500000 -10734.5
12600000 -10730.7
12700000 -10730.7
12800000 -10733.7
12900000 -10739.1
13000000 -10734.3
13100000 -10740.9
13200000 -10736
13300000 -10736.3
13400000 -10734
13500000 -10738.1
13600000 -10733.5
13700000 -10732.7
13800000 -10741.3
13900000 -10731.2
14000000 -10732
14100000 -10729.7
14200000 -10736.4
14300000 -10722
14400000 -10737.7
14500000 -10731
14600000 -10738.2
14700000 -10735.4
14800000 -10735.7
14900000 -10733.6
15000000 -10729.9
15100000 -10732.6
15200000 -10735.5
15300000 -10740.7
15400000 -10738.3
15500000 -10732.4
15600000 -10732.9
15700000 -10732.6
15800000 -10739.4
15900000 -10736.5
16000000 -10731.2
16100000 -10737.7
16200000 -10736.9
16300000 -10733.7
16400000 -10732.4
16500000 -10740
16600000 -10738.6
16700000 -10733.8
16800000 -10726.9
16900000 -10742.3
17000000 -10733.2
17100000 -10735.4
17200000 -10736.7
17300000 -10735.6
17400000 -10733.8
17500000 -10737.2
17600000 -10741.4
17700000 -10734.3
17800000 -10734.1
17900000 -10733.2
18000000 -10731.3
18100000 -10732.7
18200000 -10734.6
18300000 -10731.4
18400000 -10732.5
18500000 -10732.3
18600000 -10739.9
18700000 -10733.4
18800000 -10738.5
18900000 -10738.6
19000000 -10733.3
19100000 -10730.2
19200000 -10735.4
19300000 -10734.3
19400000 -10733.5
19500000 -10740.6
19600000 -10736.7
19700000 -10731.6
19800000 -10735.9
19900000 -10737.6
20000000 -10740.8
