#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 600 5.11832e+11 5.13073e+11 5.12753e+11 5.08857e+11 5.12167e+11 5.10025e+11 5.1035e+11 5.11231e+11 1.60726e+12
 800 7.14171e+11 7.15872e+11 7.15474e+11 7.08191e+11 7.1329e+11 7.11232e+11 7.10905e+11 7.12612e+11 1.74366e+12
 1000 9.1927e+11 9.21543e+11 9.21293e+11 9.09685e+11 9.17014e+11 9.15301e+11 9.14e+11 9.16681e+11 1.60858e+12
 1200 1.12524e+12 1.12896e+12 1.12876e+12 1.11203e+12 1.12117e+12 1.12091e+12 1.11804e+12 1.12188e+12 1.36775e+12
 1400 1.33108e+12 1.33693e+12 1.337e+12 1.31514e+12 1.32585e+12 1.32734e+12 1.32278e+12 1.32767e+12 1.16616e+12
 1600 1.53737e+12 1.54459e+12 1.54545e+12 1.51844e+12 1.5315e+12 1.53449e+12 1.52814e+12 1.53387e+12 1.07262e+12
 1800 1.74403e+12 1.75221e+12 1.7546e+12 1.72162e+12 1.7375e+12 1.7419e+12 1.73367e+12 1.74032e+12 1.09007e+12
 2000 1.95111e+12 1.96035e+12 1.96426e+12 1.92546e+12 1.9438e+12 1.95009e+12 1.93978e+12 1.9473e+12 1.17272e+12
 2000 1.95137e+12 1.95138e+12 1.96711e+12 1.92577e+12 1.94555e+12 1.94228e+12 1.93786e+12 1.94537e+12 1.18193e+12
 4000 4.02815e+12 4.03055e+12 4.07577e+12 3.96108e+12 4.01588e+12 4.04357e+12 4.00684e+12 4.02204e+12 1.34396e+12
 6000 6.11465e+12 6.11174e+12 6.19744e+12 6.01256e+12 6.10093e+12 6.13868e+12 6.08406e+12 6.10694e+12 1.42994e+12
 8000 8.20179e+12 8.20016e+12 8.34894e+12 8.05905e+12 8.195e+12 8.23141e+12 8.16182e+12 8.19721e+12 1.51813e+12
 10000 1.03061e+13 1.02839e+13 1.05412e+13 1.01196e+13 1.02954e+13 1.03119e+13 1.02423e+13 1.02962e+13 1.60156e+12
 12000 1.24143e+13 1.23282e+13 1.27176e+13 1.21926e+13 1.24113e+13 1.23988e+13 1.23342e+13 1.23952e+13 1.67883e+12
 14000 1.4532e+13 1.43573e+13 1.48998e+13 1.42726e+13 1.45325e+13 1.44709e+13 1.44253e+13 1.44937e+13 1.76325e+12
 16000 1.66153e+13 1.63757e+13 1.70841e+13 1.63316e+13 1.66567e+13 1.65409e+13 1.65097e+13 1.65825e+13 1.85339e+12
 18000 1.87003e+13 1.84343e+13 1.9269e+13 1.83668e+13 1.87839e+13 1.86046e+13 1.85851e+13 1.86715e+13 1.93326e+12
 20000 2.07666e+13 2.05073e+13 2.14812e+13 2.03691e+13 2.0938e+13 2.06743e+13 2.06605e+13 2.07636e+13 2.01835e+12
 20000 2.11815e+13 2.05248e+13 2.16426e+13 1.97831e+13 2.06391e+13 2.08249e+13 2.04157e+13 2.06959e+13 1.98937e+12
 40000 4.14981e+13 4.08495e+13 4.31865e+13 3.93989e+13 4.23194e+13 4.10416e+13 4.092e+13 4.12899e+13 2.83233e+12
 60000 6.2261e+13 6.09176e+13 6.49171e+13 5.95299e+13 6.37636e+13 6.03599e+13 6.12178e+13 6.18101e+13 3.68829e+12
 80000 8.4172e+13 8.15386e+13 8.63172e+13 8.03025e+13 8.57663e+13 7.91495e+13 8.17394e+13 8.26474e+13 4.58606e+12
 100000 1.05593e+14 1.02353e+14 1.07248e+14 1.00781e+14 1.06347e+14 9.82146e+13 1.01781e+14 1.03094e+14 5.50143e+12
 120000 1.27119e+14 1.2364e+14 1.27835e+14 1.20667e+14 1.25903e+14 1.17907e+14 1.21492e+14 1.23375e+14 6.41158e+12
 140000 1.48546e+14 1.45118e+14 1.48873e+14 1.4097e+14 1.46206e+14 1.37461e+14 1.41546e+14 1.43932e+14 7.30423e+12
 160000 1.70216e+14 1.66842e+14 1.69421e+14 1.61966e+14 1.66664e+14 1.56803e+14 1.61811e+14 1.64617e+14 8.27416e+12
 180000 1.91751e+14 1.89164e+14 1.89126e+14 1.81588e+14 1.86247e+14 1.76725e+14 1.8152e+14 1.84917e+14 9.27664e+12
 200000 2.14218e+14 2.11627e+14 2.09224e+14 2.00656e+14 2.04383e+14 1.9695e+14 2.00663e+14 2.05074e+14 1.02004e+13
 200000 2.20357e+14 2.22292e+14 2.1517e+14 2.07506e+14 1.92367e+14 1.96544e+14 1.98806e+14 2.06993e+14 1.05302e+13
 400000 4.4761e+14 4.38306e+14 3.95148e+14 4.03847e+14 3.75773e+14 3.9095e+14 3.9019e+14 4.04923e+14 2.02609e+13
 600000 6.60233e+14 6.23429e+14 5.64208e+14 6.11756e+14 5.46235e+14 5.93851e+14 5.83947e+14 5.96751e+14 3.10755e+13
 800000 8.63133e+14 7.93309e+14 7.28812e+14 7.96944e+14 7.12198e+14 8.12233e+14 7.73792e+14 7.82309e+14 4.17996e+13
 1e+06 1.04235e+15 9.51878e+14 8.95834e+14 9.5672e+14 9.02928e+14 1.03796e+15 9.6587e+14 9.64864e+14 5.13068e+13
 1.2e+06 1.26196e+15 1.13753e+15 1.08144e+15 1.14633e+15 1.05522e+15 1.26343e+15 1.15499e+15 1.15712e+15 6.17142e+13
 1.4e+06 1.45701e+15 1.29981e+15 1.24323e+15 1.31492e+15 1.19374e+15 1.48576e+15 1.33147e+15 1.33222e+15 7.20669e+13
 1.6e+06 1.64715e+15 1.44977e+15 1.39633e+15 1.4811e+15 1.35106e+15 1.69897e+15 1.51038e+15 1.50533e+15 8.54332e+13
 1.8e+06 1.82921e+15 1.61311e+15 1.54829e+15 1.64766e+15 1.48131e+15 1.91604e+15 1.68167e+15 1.67442e+15 9.82864e+13
 2e+06 2.01036e+15 1.79942e+15 1.72199e+15 1.81796e+15 1.61012e+15 2.12977e+15 1.85262e+15 1.84914e+15 1.11633e+14
 2e+06 2.12935e+15 1.82973e+15 1.52496e+15 2.07846e+15 1.27088e+15 2.04384e+15 1.79773e+15 1.80984e+15 1.16663e+14
 4e+06 4.41428e+15 3.64839e+15 3.24541e+15 4.00962e+15 2.32861e+15 3.7148e+15 3.35101e+15 3.51835e+15 2.56268e+14
 6e+06 6.34847e+15 4.71492e+15 5.02484e+15 5.84496e+15 3.13127e+15 5.61432e+15 4.86351e+15 5.06321e+15 3.79711e+14
 8e+06 7.93731e+15 5.86994e+15 7.24156e+15 7.5457e+15 4.2649e+15 6.94e+15 6.2502e+15 6.55663e+15 4.75445e+14
 1e+07 9.44492e+15 6.92285e+15 9.87568e+15 9.60928e+15 5.30347e+15 7.8294e+15 7.58072e+15 8.04756e+15 5.6221e+14
 1.2e+07 1.2024e+16 8.29141e+15 1.28386e+16 1.25393e+16 5.94912e+15 7.98112e+15 8.82316e+15 9.71442e+15 6.67176e+14
 1.4e+07 1.44203e+16 1.02973e+16 1.54353e+16 1.52525e+16 6.19087e+15 8.18284e+15 9.8754e+15 1.1279e+16 7.8406e+14
 1.6e+07 1.58194e+16 1.25107e+16 1.83457e+16 1.79379e+16 6.8137e+15 7.91652e+15 1.08894e+16 1.27571e+16 9.36096e+14
 1.8e+07 1.67999e+16 1.45064e+16 2.15521e+16 2.06514e+16 6.98079e+15 8.72252e+15 1.21182e+16 1.43187e+16 1.06018e+15
 2e+07 1.79427e+16 1.62717e+16 2.49614e+16 2.5453e+16 6.52721e+15 8.8559e+15 1.3612e+16 1.60573e+16 1.20157e+15
 2e+07 1.32574e+16 1.09396e+16 2.84445e+16 2.70794e+16 3.21925e+15 2.50178e+16 1.84388e+16 1.80822e+16 8.05425e+14
 4e+07 2.18573e+16 2.96245e+16 7.93771e+16 8.56564e+16 4.33186e+15 1.56988e+16 3.5229e+16 3.85853e+16 2.58709e+15
 6e+07 2.67227e+16 5.19122e+16 1.28721e+17 8.4448e+16 8.53793e+15 3.16684e+16 4.15515e+16 5.25784e+16 4.83551e+15
 8e+07 8.05234e+15 1.06037e+17 1.71023e+17 2.35053e+16 1.42685e+16 5.6751e+16 3.15083e+16 5.69199e+16 5.57747e+15
 1e+08 1.91618e+16 1.2838e+17 2.46738e+17 8.2702e+15 1.30319e+16 6.89836e+16 3.00952e+16 7.06278e+16 3.69378e+15
