# Time-averaged data for fix TEAve
# TimeStep v_TotEn
30100000 -14038.8
30200000 -14039.3
30300000 -14030.7
30400000 -14043
30500000 -14027.1
30600000 -14029.8
30700000 -14039.8
30800000 -14036
30900000 -14031.5
31000000 -14036.2
31100000 -14036.9
31200000 -14032.6
31300000 -14036.1
31400000 -14035.6
31500000 -14036.5
31600000 -14037.8
31700000 -14038.9
31800000 -14033.7
31900000 -14031.6
32000000 -14037.5
32100000 -14032.2
32200000 -14033.3
32300000 -14035.5
32400000 -14034.9
32500000 -14042.3
32600000 -14038.4
32700000 -14031.5
32800000 -14036.8
32900000 -14029.6
33000000 -14032
33100000 -14039.9
33200000 -14035.4
33300000 -14030.7
33400000 -14036.7
33500000 -14034.1
33600000 -14030.6
33700000 -14034.1
33800000 -14038
33900000 -14039.3
34000000 -14035.2
34100000 -14031.4
34200000 -14026.1
34300000 -14033.9
34400000 -14031.7
34500000 -14040.4
34600000 -14028.4
34700000 -14026.9
34800000 -14029.8
34900000 -14026
35000000 -14038.5
35100000 -14030.9
35200000 -14040.1
35300000 -14033
35400000 -14034.4
35500000 -14039.4
35600000 -14025.8
35700000 -14037.8
35800000 -14033.4
35900000 -14037.2
36000000 -14040
36100000 -14032
36200000 -14038.3
36300000 -14036.9
36400000 -14034.9
36500000 -14033.6
36600000 -14034.9
36700000 -14036
36800000 -14032.1
36900000 -14028.1
37000000 -14040.1
37100000 -14035.5
37200000 -14038.4
37300000 -14030
37400000 -14027.7
37500000 -14027.9
37600000 -14033
37700000 -14041.2
37800000 -14036.8
37900000 -14033.6
38000000 -14034.5
38100000 -14028.7
38200000 -14035.3
38300000 -14028.8
38400000 -14031.3
38500000 -14030.9
38600000 -14033.5
38700000 -14036.5
38800000 -14042.8
38900000 -14031.9
39000000 -14031.9
39100000 -14037.8
39200000 -14043.3
39300000 -14038.4
39400000 -14034.4
39500000 -14033.1
39600000 -14033.2
39700000 -14028.3
39800000 -14039
39900000 -14035.2
40000000 -14029
40100000 -14030.5
40200000 -14032.3
40300000 -14034.2
40400000 -14031.2
40500000 -14031.8
40600000 -14030.8
40700000 -14037.9
40800000 -14036.9
40900000 -14034.8
41000000 -14031.8
41100000 -14035.6
41200000 -14033.8
41300000 -14042.9
41400000 -14035.1
41500000 -14034.2
41600000 -14034.3
41700000 -14033.3
41800000 -14032.1
41900000 -14037.9
42000000 -14033.7
42100000 -14036.2
42200000 -14036.7
42300000 -14038
42400000 -14035.5
42500000 -14037.8
42600000 -14029.3
42700000 -14025
42800000 -14033.6
42900000 -14035.6
43000000 -14033.6
43100000 -14047.4
43200000 -14035.5
43300000 -14033.5
43400000 -14038
43500000 -14035.7
43600000 -14036.7
43700000 -14034.9
43800000 -14031.2
43900000 -14036.7
44000000 -14038.2
44100000 -14030.3
44200000 -14028.9
44300000 -14030.7
44400000 -14032.1
44500000 -14030.3
44600000 -14022.1
44700000 -14036.4
44800000 -14036.9
44900000 -14025.4
45000000 -14033.1
45100000 -14030.8
45200000 -14034.6
45300000 -14031.3
45400000 -14030
45500000 -14032.2
45600000 -14036.3
45700000 -14036.1
45800000 -14029
45900000 -14038.9
46000000 -14033.7
46100000 -14036.8
46200000 -14033.9
46300000 -14033
46400000 -14029
46500000 -14029.3
46600000 -14034.9
46700000 -14035.4
46800000 -14028
46900000 -14026.6
47000000 -14038.7
47100000 -14031.2
47200000 -14033.8
47300000 -14033.4
47400000 -14042.9
47500000 -14036.9
47600000 -14035.8
47700000 -14037.8
47800000 -14036.8
47900000 -14035.9
48000000 -14034.3
48100000 -14028.9
48200000 -14030.1
48300000 -14033
48400000 -14028.8
48500000 -14034.9
48600000 -14032
48700000 -14027.1
48800000 -14034.3
48900000 -14037.7
49000000 -14031.5
49100000 -14033
49200000 -14038.5
49300000 -14038.6
49400000 -14026.1
49500000 -14030.6
49600000 -14028.4
49700000 -14041.6
49800000 -14033.6
49900000 -14036.9
50000000 -14032.5
