# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -14040.9
200000 -14035.9
300000 -14041.1
400000 -14037.1
500000 -14035.1
600000 -14035.7
700000 -14031.5
800000 -14029.8
900000 -14032.6
1000000 -14038.1
1100000 -14030
1200000 -14038.3
1300000 -14036.5
1400000 -14030.1
1500000 -14037.1
1600000 -14037.1
1700000 -14031.1
1800000 -14033.4
1900000 -14042.7
2000000 -14038.8
2100000 -14038.2
2200000 -14040.3
2300000 -14036.7
2400000 -14032.3
2500000 -14035.5
2600000 -14032.3
2700000 -14036.8
2800000 -14037.9
2900000 -14038.8
3000000 -14041.2
3100000 -14036.7
3200000 -14033.2
3300000 -14037.3
3400000 -14036.7
3500000 -14035.7
3600000 -14028.1
3700000 -14030.8
3800000 -14039.9
3900000 -14030.2
4000000 -14042.2
4100000 -14034.3
4200000 -14042.2
4300000 -14040.4
4400000 -14033.1
4500000 -14032.7
4600000 -14034.3
4700000 -14035.6
4800000 -14032.7
4900000 -14031.7
5000000 -14041.4
5100000 -14027
5200000 -14032.9
5300000 -14038.7
5400000 -14030.7
5500000 -14037.5
5600000 -14035
5700000 -14039.8
5800000 -14038.1
5900000 -14033.7
6000000 -14030.7
6100000 -14038.4
6200000 -14040.3
6300000 -14037.7
6400000 -14025.5
6500000 -14032.3
6600000 -14041
6700000 -14037
6800000 -14030.1
6900000 -14027.6
7000000 -14033.9
7100000 -14035.3
7200000 -14036.5
7300000 -14038.9
7400000 -14036.8
7500000 -14034
7600000 -14034.1
7700000 -14042.2
7800000 -14028.8
7900000 -14032
8000000 -14035.8
8100000 -14032.9
8200000 -14035
8300000 -14033.7
8400000 -14037.8
8500000 -14032.1
8600000 -14033.6
8700000 -14034.9
8800000 -14039.2
8900000 -14040.9
9000000 -14028.8
9100000 -14030.8
9200000 -14037.9
9300000 -14034.5
9400000 -14031.7
9500000 -14035.6
9600000 -14037.4
9700000 -14034.5
9800000 -14035.1
9900000 -14032.9
10000000 -14037.8
10100000 -14037.4
10200000 -14040.1
10300000 -14031.5
10400000 -14039.2
10500000 -14039.6
10600000 -14024.9
10700000 -14038.5
10800000 -14039.2
10900000 -14033.9
11000000 -14039.3
11100000 -14039.5
11200000 -14032.5
11300000 -14035.8
11400000 -14037.3
11500000 -14037.3
11600000 -14035.8
11700000 -14036.3
11800000 -14042.8
11900000 -14037.4
12000000 -14036.7
12100000 -14029.9
12200000 -14033.6
12300000 -14040.8
12400000 -14038.9
12500000 -14031.5
12600000 -14028.6
12700000 -14036.6
12800000 -14035.2
12900000 -14036.2
13000000 -14032.6
13100000 -14030
13200000 -14035.3
13300000 -14041.7
13400000 -14033.2
13500000 -14035.8
13600000 -14035.9
13700000 -14031
13800000 -14041.7
13900000 -14035.7
14000000 -14031.7
14100000 -14035.4
14200000 -14036.8
14300000 -14026.5
14400000 -14046.2
14500000 -14034.1
14600000 -14030.8
14700000 -14030.2
14800000 -14024.5
14900000 -14041.2
15000000 -14030.2
15100000 -14034.6
15200000 -14041.9
15300000 -14037.7
15400000 -14038
15500000 -14038.3
15600000 -14036.7
15700000 -14035.8
15800000 -14031.4
15900000 -14035.4
16000000 -14038
16100000 -14043.3
16200000 -14035.1
16300000 -14036.4
16400000 -14032
16500000 -14036.8
16600000 -14035.3
16700000 -14038.9
16800000 -14032
16900000 -14032.9
17000000 -14034.2
17100000 -14025.9
17200000 -14033.7
17300000 -14028.1
17400000 -14033.2
17500000 -14034.9
17600000 -14044.8
17700000 -14030.3
17800000 -14047.8
17900000 -14033.2
18000000 -14031
18100000 -14034.1
18200000 -14036.2
18300000 -14034.5
18400000 -14028.6
18500000 -14036.6
18600000 -14036.2
18700000 -14035.7
18800000 -14033.7
18900000 -14029.3
19000000 -14038.9
19100000 -14044.8
19200000 -14035.9
19300000 -14043.4
19400000 -14034
19500000 -14032.4
19600000 -14037.3
19700000 -14033.4
19800000 -14029.2
19900000 -14035.5
20000000 -14035.4
