# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -14034.3
200000 -14042.3
300000 -14036.1
400000 -14027.8
500000 -14037.3
600000 -14042.5
700000 -14031.2
800000 -14038.8
900000 -14032.3
1000000 -14035.8
1100000 -14035.6
1200000 -14035.1
1300000 -14037.2
1400000 -14037.4
1500000 -14037.9
1600000 -14037.3
1700000 -14031.4
1800000 -14032.7
1900000 -14031.1
2000000 -14035.1
2100000 -14037.9
2200000 -14031.1
2300000 -14034.1
2400000 -14039.7
2500000 -14035.2
2600000 -14034.1
2700000 -14032.4
2800000 -14035.2
2900000 -14026.3
3000000 -14040
3100000 -14027
3200000 -14046.4
3300000 -14028.7
3400000 -14036.4
3500000 -14034.1
3600000 -14034.5
3700000 -14035
3800000 -14037
3900000 -14025.1
4000000 -14038.7
4100000 -14041.1
4200000 -14032.1
4300000 -14029.8
4400000 -14034.4
4500000 -14038.5
4600000 -14030.9
4700000 -14037.6
4800000 -14031.5
4900000 -14033.6
5000000 -14028.4
5100000 -14027
5200000 -14033.3
5300000 -14038
5400000 -14034.9
5500000 -14035.3
5600000 -14042.5
5700000 -14034
5800000 -14023.5
5900000 -14032.5
6000000 -14035.5
6100000 -14035.3
6200000 -14031.3
6300000 -14032.6
6400000 -14035.2
6500000 -14034.7
6600000 -14036
6700000 -14033.5
6800000 -14041.3
6900000 -14031.2
7000000 -14034.3
7100000 -14041.4
7200000 -14034.5
7300000 -14035.4
7400000 -14036.3
7500000 -14029.9
7600000 -14031.4
7700000 -14034.5
7800000 -14035.8
7900000 -14033.3
8000000 -14040
8100000 -14030.5
8200000 -14028.6
8300000 -14031.3
8400000 -14034.3
8500000 -14031.4
8600000 -14033.8
8700000 -14032.1
8800000 -14038.8
8900000 -14034.6
9000000 -14037.1
9100000 -14030.7
9200000 -14031.9
9300000 -14025.3
9400000 -14034
9500000 -14034.6
9600000 -14040.5
9700000 -14032.6
9800000 -14031.2
9900000 -14032.8
10000000 -14040.4
10100000 -14030.8
10200000 -14040.4
10300000 -14034.7
10400000 -14034.6
10500000 -14030.4
10600000 -14034.8
10700000 -14035.4
10800000 -14034.8
10900000 -14036.4
11000000 -14034.3
11100000 -14043.7
11200000 -14033.2
11300000 -14032.3
11400000 -14032.8
11500000 -14042.3
11600000 -14032.4
11700000 -14036
11800000 -14035.1
11900000 -14028.1
12000000 -14037.8
12100000 -14037.6
12200000 -14034.3
12300000 -14029.8
12400000 -14037.9
12500000 -14029.3
12600000 -14030.3
12700000 -14036.9
12800000 -14024
12900000 -14030.9
13000000 -14026.2
13100000 -14033.8
13200000 -14038.8
13300000 -14038.9
13400000 -14033.8
13500000 -14041.8
13600000 -14036.6
13700000 -14036.7
13800000 -14038.6
13900000 -14035.5
14000000 -14037.3
14100000 -14037.6
14200000 -14036.9
14300000 -14034.6
14400000 -14038
14500000 -14033.7
14600000 -14030.8
14700000 -14032.7
14800000 -14038.3
14900000 -14031.9
15000000 -14031.4
15100000 -14046.7
15200000 -14033.8
15300000 -14029.7
15400000 -14028.1
15500000 -14034.4
15600000 -14036.4
15700000 -14038.8
15800000 -14031.1
15900000 -14039.7
16000000 -14036.4
16100000 -14035.4
16200000 -14028.2
16300000 -14034.9
16400000 -14037.1
16500000 -14031.4
16600000 -14033.8
16700000 -14038.1
16800000 -14032.7
16900000 -14027.1
17000000 -14036.6
17100000 -14039.3
17200000 -14033.5
17300000 -14045.3
17400000 -14036.8
17500000 -14034
17600000 -14038.4
17700000 -14035.8
17800000 -14040.1
17900000 -14034.6
18000000 -14030.8
18100000 -14038
18200000 -14038.4
18300000 -14032.1
18400000 -14032.6
18500000 -14034.2
18600000 -14043.8
18700000 -14037.8
18800000 -14028.6
18900000 -14037.5
19000000 -14032.2
19100000 -14032.6
19200000 -14030.7
19300000 -14034.4
19400000 -14033
19500000 -14035.3
19600000 -14032.8
19700000 -14031.4
19800000 -14041.1
19900000 -14032.1
20000000 -14031.5
