# Time-averaged data for fix TEAve
# TimeStep v_TotEn
5100000 -14035.2
5200000 -14032.7
5300000 -14033
5400000 -14033.1
5500000 -14040.5
5600000 -14034.2
5700000 -14030.6
5800000 -14040.2
5900000 -14036.6
6000000 -14029.5
6100000 -14035.4
6200000 -14033.8
6300000 -14029.3
6400000 -14030.5
6500000 -14039.5
6600000 -14035.7
6700000 -14030.3
6800000 -14040.2
6900000 -14030.1
7000000 -14033.3
7100000 -14039.4
7200000 -14034.7
7300000 -14030.5
7400000 -14031.3
7500000 -14041.9
7600000 -14040.7
7700000 -14036.5
7800000 -14033.6
7900000 -14036.1
8000000 -14033.6
8100000 -14046.5
8200000 -14035.1
8300000 -14043
8400000 -14034.3
8500000 -14029.4
8600000 -14032.3
8700000 -14032.6
8800000 -14035.3
8900000 -14029.5
9000000 -14028
9100000 -14035.7
9200000 -14037.9
9300000 -14032.5
9400000 -14031.1
9500000 -14037.2
9600000 -14036.2
9700000 -14034.3
9800000 -14036.5
9900000 -14039
10000000 -14033.1
10100000 -14035.3
10200000 -14037.5
10300000 -14034.1
10400000 -14025
10500000 -14022.4
10600000 -14034.4
10700000 -14036.9
10800000 -14027.3
10900000 -14032.6
11000000 -14037.1
11100000 -14036.3
11200000 -14034.4
11300000 -14032.9
11400000 -14041.7
11500000 -14030.8
11600000 -14029.9
11700000 -14036
11800000 -14033
11900000 -14033.7
12000000 -14033.9
12100000 -14031.4
12200000 -14028.8
12300000 -14033
12400000 -14029.2
12500000 -14031.6
12600000 -14031.1
12700000 -14034.1
12800000 -14032.6
12900000 -14028.4
13000000 -14032.6
13100000 -14031.3
13200000 -14023.7
13300000 -14033.2
13400000 -14030.5
13500000 -14045
13600000 -14035.1
13700000 -14028.4
13800000 -14034.7
13900000 -14027.5
14000000 -14036.7
14100000 -14029.4
14200000 -14033
14300000 -14028.6
14400000 -14024.6
14500000 -14036.2
14600000 -14039.8
14700000 -14031.4
14800000 -14036.2
14900000 -14038.9
15000000 -14037.7
15100000 -14042.6
15200000 -14033.4
15300000 -14030.8
15400000 -14032.1
15500000 -14036.6
15600000 -14033
15700000 -14041
15800000 -14029.1
15900000 -14034.6
16000000 -14035.5
16100000 -14030.7
16200000 -14034
16300000 -14038.8
16400000 -14039.1
16500000 -14024.6
16600000 -14023.4
16700000 -14032.8
16800000 -14035.1
16900000 -14032.5
17000000 -14035.3
17100000 -14034.5
17200000 -14038.9
17300000 -14029.9
17400000 -14037.8
17500000 -14036.1
17600000 -14027.1
17700000 -14035.9
17800000 -14034.3
17900000 -14035.6
18000000 -14037.1
18100000 -14035
18200000 -14032.2
18300000 -14034.8
18400000 -14039.7
18500000 -14038
18600000 -14027.5
18700000 -14035.3
18800000 -14041.2
18900000 -14028.2
19000000 -14033.6
19100000 -14036.3
19200000 -14039.6
19300000 -14033.7
19400000 -14035.1
19500000 -14029.8
19600000 -14038
19700000 -14028.4
19800000 -14035.2
19900000 -14036.7
20000000 -14029
20100000 -14038.5
20200000 -14027.5
20300000 -14036.9
20400000 -14035.1
20500000 -14033.6
20600000 -14032.4
20700000 -14031.1
20800000 -14034.1
20900000 -14033.6
21000000 -14037.5
21100000 -14036.5
21200000 -14035.2
21300000 -14028.7
21400000 -14032.6
