# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10739.6
200000 -10739.3
300000 -10729.5
400000 -10734.4
500000 -10744
600000 -10730.3
700000 -10734.8
800000 -10735.6
900000 -10732.6
1000000 -10734.8
1100000 -10733.8
1200000 -10733.1
1300000 -10738.6
1400000 -10734
1500000 -10737
1600000 -10734.8
1700000 -10735.5
1800000 -10735.5
1900000 -10729.9
2000000 -10731.9
2100000 -10734.9
2200000 -10735.8
2300000 -10733.8
2400000 -10739.7
2500000 -10728.6
2600000 -10733.6
2700000 -10729.1
2800000 -10728.1
2900000 -10738.6
3000000 -10733.5
3100000 -10740.8
3200000 -10734.3
3300000 -10734.4
3400000 -10733.8
3500000 -10731.2
3600000 -10731.6
3700000 -10740.7
3800000 -10739
3900000 -10735.8
4000000 -10734
4100000 -10735.2
4200000 -10743.7
4300000 -10736.1
4400000 -10730.5
4500000 -10730.8
4600000 -10736.1
4700000 -10732.7
4800000 -10740
4900000 -10738.6
5000000 -10727
5100000 -10736.8
5200000 -10728
5300000 -10741.1
5400000 -10728.8
5500000 -10740.1
5600000 -10732.1
5700000 -10733.7
5800000 -10736.3
5900000 -10733.9
6000000 -10730.1
6100000 -10732.5
6200000 -10731.6
6300000 -10736
6400000 -10733.9
6500000 -10735.6
6600000 -10739.4
6700000 -10731.8
6800000 -10733.2
6900000 -10728.6
7000000 -10730.3
7100000 -10738.4
7200000 -10736.5
7300000 -10728.1
7400000 -10733.1
7500000 -10735
7600000 -10733.9
7700000 -10734.1
7800000 -10739.9
7900000 -10736.8
8000000 -10736
8100000 -10737.2
8200000 -10736.3
8300000 -10733.6
8400000 -10733
8500000 -10733.5
8600000 -10738
8700000 -10733.6
8800000 -10731.3
8900000 -10740
9000000 -10736.1
9100000 -10735.5
9200000 -10737.8
9300000 -10731.5
9400000 -10735.5
9500000 -10741.5
9600000 -10734.4
9700000 -10738
9800000 -10731.5
9900000 -10732.9
10000000 -10732.2
10100000 -10737.2
10200000 -10735.1
10300000 -10732.9
10400000 -10737.3
10500000 -10731.7
10600000 -10735.3
10700000 -10731.1
10800000 -10735.2
10900000 -10738.6
11000000 -10733.1
11100000 -10738.4
11200000 -10737
11300000 -10738.3
11400000 -10736.7
11500000 -10733
11600000 -10734.6
11700000 -10730.8
11800000 -10741.2
11900000 -10738.2
12000000 -10732.9
12100000 -10735.4
12200000 -10734
12300000 -10731.4
12400000 -10735.3
12500000 -10734
12600000 -10733.1
12700000 -10729.4
12800000 -10730
12900000 -10738.9
13000000 -10726.2
13100000 -10729.8
13200000 -10738.9
13300000 -10734.2
13400000 -10739.4
13500000 -10736.8
13600000 -10737.9
13700000 -10730.1
13800000 -10741.6
13900000 -10736.4
14000000 -10736
14100000 -10732.5
14200000 -10738.4
14300000 -10733.1
14400000 -10738.1
14500000 -10732.3
14600000 -10742.7
14700000 -10730.4
14800000 -10736.9
14900000 -10735.9
15000000 -10734.1
15100000 -10726.9
15200000 -10739.9
15300000 -10734.6
15400000 -10736.5
15500000 -10740
15600000 -10736.3
15700000 -10733.9
15800000 -10733.2
15900000 -10735.9
16000000 -10736.7
16100000 -10732.5
16200000 -10734.6
16300000 -10734.5
16400000 -10731.4
16500000 -10736.8
16600000 -10739.1
16700000 -10737.7
16800000 -10736.8
16900000 -10736.6
17000000 -10736.8
17100000 -10727.8
17200000 -10732.7
17300000 -10733.7
17400000 -10730.5
17500000 -10734.5
17600000 -10735.6
17700000 -10733.3
17800000 -10737.3
17900000 -10727.4
18000000 -10730.7
18100000 -10731.1
18200000 -10728
18300000 -10734
18400000 -10735.3
18500000 -10734.5
18600000 -10736.5
18700000 -10734.2
18800000 -10732
18900000 -10732.7
19000000 -10734.1
19100000 -10743.8
19200000 -10729
19300000 -10731.2
19400000 -10730.3
19500000 -10735.5
19600000 -10739.2
19700000 -10732.8
19800000 -10734.4
19900000 -10732.6
20000000 -10732.3
