# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10733.4
200000 -10738.7
300000 -10729.1
400000 -10741.3
500000 -10735.7
600000 -10738.5
700000 -10728.7
800000 -10731.3
900000 -10739
1000000 -10733.2
1100000 -10734.2
1200000 -10734.6
1300000 -10731.3
1400000 -10735.3
1500000 -10735.5
1600000 -10729.1
1700000 -10734
1800000 -10734.4
1900000 -10736.6
2000000 -10733.4
2100000 -10733.7
2200000 -10734.4
2300000 -10742.7
2400000 -10730.5
2500000 -10731.7
2600000 -10729.5
2700000 -10733.8
2800000 -10733.4
2900000 -10730.6
3000000 -10737.6
3100000 -10735
3200000 -10737.1
3300000 -10739.3
3400000 -10739.1
3500000 -10735.8
3600000 -10740.9
3700000 -10731.8
3800000 -10738.2
3900000 -10736.1
4000000 -10737.7
4100000 -10733
4200000 -10743.1
4300000 -10730.5
4400000 -10732.1
4500000 -10729.4
4600000 -10742.1
4700000 -10735.2
4800000 -10740.2
4900000 -10732.7
5000000 -10728.8
5100000 -10738.2
5200000 -10733
5300000 -10729.1
5400000 -10729.3
5500000 -10739.3
5600000 -10728
5700000 -10736.1
5800000 -10737.4
5900000 -10739.8
6000000 -10734.1
6100000 -10731.6
6200000 -10735.3
6300000 -10732.7
6400000 -10730
6500000 -10739
6600000 -10733.5
6700000 -10736.1
6800000 -10734
6900000 -10733.1
7000000 -10732.3
7100000 -10735.3
7200000 -10737.7
7300000 -10736.5
7400000 -10737.7
7500000 -10734.9
7600000 -10734.7
7700000 -10731.5
7800000 -10731.2
7900000 -10731
8000000 -10729
8100000 -10738.8
8200000 -10731
8300000 -10737.2
8400000 -10730.1
8500000 -10735
8600000 -10738.8
8700000 -10731.2
8800000 -10740.9
8900000 -10733.9
9000000 -10734.1
9100000 -10735.6
9200000 -10736
9300000 -10730.9
9400000 -10730.1
9500000 -10734.1
9600000 -10734.1
9700000 -10737.9
9800000 -10733.6
9900000 -10727
10000000 -10732.4
10100000 -10737.2
10200000 -10728.8
10300000 -10731.6
10400000 -10735.4
10500000 -10734.7
10600000 -10735.9
10700000 -10735
10800000 -10736.4
10900000 -10741.7
11000000 -10728.9
11100000 -10728.1
11200000 -10730.2
11300000 -10732.2
11400000 -10729.8
11500000 -10731.5
11600000 -10731.6
11700000 -10737.8
11800000 -10737.4
11900000 -10741
12000000 -10727.6
12100000 -10739.8
12200000 -10734.8
12300000 -10733
12400000 -10737.3
12500000 -10736.2
12600000 -10734.2
12700000 -10732.9
12800000 -10735.2
12900000 -10734.1
13000000 -10741.2
13100000 -10730.2
13200000 -10732.1
13300000 -10735.3
13400000 -10730.5
13500000 -10739.1
13600000 -10734.2
13700000 -10731.7
13800000 -10734.2
13900000 -10734.4
14000000 -10738.4
14100000 -10728
14200000 -10738
14300000 -10744.2
14400000 -10737.1
14500000 -10734.9
14600000 -10735.1
14700000 -10728.4
14800000 -10734.9
14900000 -10736.1
15000000 -10728.6
15100000 -10743.8
15200000 -10731.2
15300000 -10733.8
15400000 -10735
15500000 -10737.7
15600000 -10736
15700000 -10731.6
15800000 -10736.3
15900000 -10734.4
16000000 -10734.5
16100000 -10737.2
16200000 -10737.6
16300000 -10732.5
16400000 -10743.3
16500000 -10735.2
16600000 -10737
16700000 -10739.8
16800000 -10731.9
16900000 -10729.6
17000000 -10739.5
17100000 -10729.5
17200000 -10740.2
17300000 -10732.6
17400000 -10734.1
17500000 -10739.4
17600000 -10730.5
17700000 -10738.3
17800000 -10734
17900000 -10739.2
18000000 -10735.6
18100000 -10735
18200000 -10738.5
18300000 -10739.2
18400000 -10739.2
18500000 -10736.6
18600000 -10741
18700000 -10739.9
18800000 -10735.3
18900000 -10732.5
19000000 -10736.1
19100000 -10735.2
19200000 -10739.2
19300000 -10733.9
19400000 -10732
19500000 -10738.3
19600000 -10729.8
19700000 -10726.5
19800000 -10732.7
19900000 -10736.8
20000000 -10734.7
