# Time-averaged data for fix TEAve
# TimeStep v_TotEn
16300000 -10741
16400000 -10734.3
16500000 -10733.6
16600000 -10740.9
16700000 -10735.4
16800000 -10735.3
16900000 -10736.3
17000000 -10729.5
17100000 -10733.2
17200000 -10736.3
17300000 -10731.8
17400000 -10736.7
17500000 -10734.1
17600000 -10734
17700000 -10738.6
17800000 -10731.7
17900000 -10737.3
18000000 -10736.9
18100000 -10732.4
18200000 -10731.6
18300000 -10734
18400000 -10736
18500000 -10739.5
18600000 -10732.1
18700000 -10731.7
18800000 -10735.3
18900000 -10740.5
19000000 -10739.8
19100000 -10729
19200000 -10735.4
19300000 -10735.2
19400000 -10735.1
19500000 -10735
19600000 -10735.9
19700000 -10738.3
19800000 -10731.8
19900000 -10731.9
20000000 -10736.8
20100000 -10732.4
20200000 -10735.7
20300000 -10735.4
20400000 -10743.2
20500000 -10738.8
20600000 -10740.4
20700000 -10734.4
20800000 -10734.4
20900000 -10737.1
21000000 -10728.9
21100000 -10738.3
21200000 -10731.5
21300000 -10743.5
21400000 -10736.3
21500000 -10737
21600000 -10737.7
21700000 -10738.6
21800000 -10733.7
21900000 -10733.5
22000000 -10733
22100000 -10739.2
22200000 -10730.5
22300000 -10734.2
22400000 -10731.8
22500000 -10732.5
22600000 -10738.5
22700000 -10737.8
22800000 -10735.4
22900000 -10732.2
23000000 -10736.9
23100000 -10727
23200000 -10733.5
23300000 -10734.5
23400000 -10738.7
23500000 -10732.6
23600000 -10731.7
23700000 -10733.2
23800000 -10742
23900000 -10731.4
24000000 -10732.9
24100000 -10737
24200000 -10734.4
24300000 -10737.1
24400000 -10738.1
24500000 -10734.7
24600000 -10728.6
24700000 -10736.4
24800000 -10744.3
24900000 -10738.8
25000000 -10735.9
25100000 -10737.2
25200000 -10736.5
25300000 -10736.1
25400000 -10735.2
25500000 -10736.6
25600000 -10734.4
25700000 -10732.4
25800000 -10732.2
25900000 -10740.3
26000000 -10738.8
26100000 -10737.9
26200000 -10738.9
26300000 -10731
26400000 -10733.8
26500000 -10727.5
26600000 -10736.2
26700000 -10730.1
26800000 -10730.9
26900000 -10733
27000000 -10735.2
27100000 -10731.3
27200000 -10740.9
27300000 -10726.7
27400000 -10737.9
27500000 -10731.9
27600000 -10737.7
27700000 -10736.1
27800000 -10731
27900000 -10736.5
28000000 -10736.8
28100000 -10740.5
28200000 -10735.2
28300000 -10726.2
28400000 -10738.9
28500000 -10736.6
28600000 -10734.3
28700000 -10727.1
28800000 -10737.3
28900000 -10739.7
29000000 -10733.4
29100000 -10733.4
29200000 -10732
29300000 -10734.4
29400000 -10734.7
29500000 -10735.8
29600000 -10740.1
29700000 -10739.7
29800000 -10731
29900000 -10737.1
30000000 -10736.4
