# Time-averaged data for fix TEAve
# TimeStep v_TotEn
5100000 -14039.3
5200000 -14031.7
5300000 -14037.1
5400000 -14042.6
5500000 -14035.1
5600000 -14038.7
5700000 -14030.1
5800000 -14035.8
5900000 -14037.6
6000000 -14037.3
6100000 -14036.8
6200000 -14034.6
6300000 -14032.3
6400000 -14032.9
6500000 -14026.8
6600000 -14038.2
6700000 -14033.1
6800000 -14032.6
6900000 -14033.9
7000000 -14028.6
7100000 -14036.1
7200000 -14024.7
7300000 -14037.7
7400000 -14032.6
7500000 -14029.4
7600000 -14030.8
7700000 -14047.7
7800000 -14031.5
7900000 -14033
8000000 -14032.8
8100000 -14023.6
8200000 -14037.9
8300000 -14032.9
8400000 -14032.5
8500000 -14029.1
8600000 -14035.1
8700000 -14029.1
8800000 -14034.8
8900000 -14031.5
9000000 -14024.7
9100000 -14033.2
9200000 -14030.4
9300000 -14022.6
9400000 -14032.8
9500000 -14026.2
9600000 -14038.2
9700000 -14027.9
9800000 -14036.4
9900000 -14029.5
10000000 -14036.8
10100000 -14033.5
10200000 -14037.8
10300000 -14040.1
10400000 -14028.8
10500000 -14035.8
10600000 -14034.4
10700000 -14033.4
10800000 -14034.5
10900000 -14036.2
11000000 -14029.7
11100000 -14036.4
11200000 -14037.5
11300000 -14033.3
11400000 -14033.7
11500000 -14035.3
11600000 -14031.6
11700000 -14035.9
11800000 -14031.9
11900000 -14031.1
12000000 -14030.4
12100000 -14032.1
12200000 -14037.7
12300000 -14032
12400000 -14031.2
12500000 -14033.1
12600000 -14034.9
12700000 -14035.4
12800000 -14036.2
12900000 -14033.3
13000000 -14037.1
13100000 -14041.9
13200000 -14034.4
13300000 -14034.5
13400000 -14034
13500000 -14033.7
13600000 -14043.5
13700000 -14029.7
13800000 -14036
13900000 -14023.3
14000000 -14038
14100000 -14028.3
14200000 -14035
14300000 -14035.3
14400000 -14031.6
14500000 -14042.5
14600000 -14039.2
14700000 -14027.7
14800000 -14028
14900000 -14033.8
15000000 -14039.5
15100000 -14027.3
15200000 -14033.5
15300000 -14033.2
15400000 -14037.1
15500000 -14039.7
15600000 -14034.1
15700000 -14026.2
15800000 -14032
15900000 -14033.9
16000000 -14024.3
16100000 -14039.9
16200000 -14032.1
16300000 -14028.3
16400000 -14039.2
16500000 -14037.7
16600000 -14036.2
16700000 -14039.3
16800000 -14036.5
16900000 -14035.7
17000000 -14030.3
17100000 -14031
17200000 -14034.3
17300000 -14025
17400000 -14035
17500000 -14032.8
17600000 -14036.2
17700000 -14034.1
17800000 -14025.6
17900000 -14036.7
18000000 -14034.7
18100000 -14028.4
18200000 -14034.7
18300000 -14036.7
18400000 -14045
18500000 -14033.1
18600000 -14034.1
18700000 -14034.5
18800000 -14031.5
18900000 -14035.4
19000000 -14033.6
19100000 -14039.1
19200000 -14040.5
19300000 -14031.2
19400000 -14043
19500000 -14036.3
19600000 -14036.9
19700000 -14035.4
19800000 -14032.7
19900000 -14030.9
20000000 -14040.5
20100000 -14038.5
20200000 -14035.5
20300000 -14035.6
20400000 -14028.1
20500000 -14028.5
20600000 -14026.3
20700000 -14027.9
20800000 -14029.6
20900000 -14036.7
21000000 -14034.8
21100000 -14033.8
21200000 -14032.6
21300000 -14037.4
21400000 -14027.3
21500000 -14038.2
21600000 -14025.4
21700000 -14030.5
21800000 -14033.6
21900000 -14030.2
22000000 -14026.5
22100000 -14027.8
22200000 -14039.7
22300000 -14032.1
22400000 -14036.1
22500000 -14032
22600000 -14034
22700000 -14030
22800000 -14027.2
22900000 -14036.1
23000000 -14037.3
23100000 -14034.5
23200000 -14032.1
23300000 -14033.7
23400000 -14035.3
23500000 -14038.9
23600000 -14029.3
23700000 -14035.7
23800000 -14037.7
23900000 -14036.9
24000000 -14034.4
24100000 -14033.5
24200000 -14034.9
24300000 -14032.2
24400000 -14032.4
24500000 -14031.3
24600000 -14036.9
24700000 -14033.7
24800000 -14029.7
24900000 -14028
25000000 -14035.9
25100000 -14043.8
25200000 -14046.4
25300000 -14035.6
25400000 -14040.1
25500000 -14037
25600000 -14033.5
25700000 -14028.1
25800000 -14039.2
25900000 -14043
26000000 -14033.1
26100000 -14035.2
26200000 -14032.9
26300000 -14034.3
26400000 -14033.5
26500000 -14034.4
26600000 -14032.2
26700000 -14036.6
26800000 -14036.5
26900000 -14031.8
27000000 -14036.1
27100000 -14035.2
27200000 -14027.3
27300000 -14027
27400000 -14039.2
27500000 -14035.5
27600000 -14033.7
27700000 -14040.8
27800000 -14027.1
27900000 -14042.2
28000000 -14043.2
28100000 -14033.7
28200000 -14034.4
28300000 -14034.2
28400000 -14028.4
28500000 -14029.3
28600000 -14032.1
28700000 -14027.7
28800000 -14037.3
28900000 -14031.8
29000000 -14028.9
29100000 -14034.3
29200000 -14035.1
29300000 -14033.8
29400000 -14037.2
29500000 -14029
29600000 -14037.1
29700000 -14025.6
29800000 -14038.5
29900000 -14038.3
30000000 -14040.4
30100000 -14033.8
30200000 -14040.7
30300000 -14031
30400000 -14038.4
30500000 -14039.8
30600000 -14031.5
30700000 -14026.7
30800000 -14033.3
30900000 -14036.1
31000000 -14041.2
31100000 -14030.1
31200000 -14032.4
31300000 -14036.4
31400000 -14033.5
31500000 -14031.7
31600000 -14036.4
31700000 -14031.1
31800000 -14040
31900000 -14034.7
32000000 -14035.2
32100000 -14038.1
32200000 -14037.2
32300000 -14030.8
32400000 -14034
32500000 -14035.4
32600000 -14038.2
32700000 -14027.2
32800000 -14035.6
32900000 -14035.4
33000000 -14035.5
33100000 -14037.4
33200000 -14036.4
33300000 -14032.9
33400000 -14038.5
33500000 -14023.3
33600000 -14039.8
33700000 -14037.6
33800000 -14036
33900000 -14030.1
34000000 -14033.9
34100000 -14032.5
34200000 -14041.7
34300000 -14031.6
34400000 -14033.2
34500000 -14035.7
34600000 -14032.8
34700000 -14033
34800000 -14033.9
34900000 -14039.3
35000000 -14027.3
