#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 2e+06 1.80603e+15 1.50828e+15 2.29463e+15 2.06464e+15 2.54654e+15 1.98753e+15 2.19957e+15 2.0676e+15 3.6345e+13
 4e+06 3.32748e+15 2.77321e+15 5.12252e+15 3.72074e+15 5.07412e+15 4.54847e+15 4.44778e+15 4.16509e+15 8.30126e+13
 6e+06 4.13028e+15 4.10415e+15 1.02135e+16 5.13754e+15 6.29642e+15 7.05072e+15 6.16156e+15 6.15666e+15 1.29545e+14
 8e+06 5.82722e+15 6.26181e+15 1.62253e+16 6.58725e+15 7.79589e+15 9.1314e+15 7.83818e+15 8.47815e+15 1.74404e+14
 1e+07 7.88866e+15 9.03338e+15 2.36729e+16 8.95826e+15 8.80617e+15 9.88067e+15 9.21504e+15 1.09417e+16 2.01697e+14
 1.2e+07 9.72843e+15 1.11508e+16 3.07274e+16 1.02351e+16 7.7946e+15 9.87082e+15 9.30016e+15 1.2461e+16 2.36208e+14
 1.4e+07 1.18884e+16 1.41404e+16 3.96391e+16 1.22704e+16 5.70266e+15 9.45159e+15 9.14153e+15 1.42406e+16 2.70702e+14
 1.6e+07 1.42742e+16 1.74809e+16 4.77057e+16 1.53397e+16 3.65792e+15 9.77899e+15 9.59221e+15 1.63501e+16 3.08138e+14
 1.8e+07 1.65655e+16 2.09897e+16 5.77578e+16 1.741e+16 3.35459e+15 1.10725e+16 1.06124e+16 1.90758e+16 3.53179e+14
 2e+07 1.84356e+16 2.54782e+16 6.77775e+16 1.86657e+16 3.30799e+15 1.27942e+16 1.15893e+16 2.18457e+16 3.80344e+14
 2e+07 1.23052e+16 2.19878e+16 5.40782e+16 1.13614e+16 5.33786e+15 3.56333e+15 6.75419e+15 1.58354e+16 4.46412e+14
 4e+07 1.91496e+16 5.88514e+16 9.77115e+16 2.35999e+16 7.85004e+15 5.20078e+15 1.22169e+16 3.07585e+16 4.60215e+14
 6e+07 2.49154e+15 5.42098e+16 3.34578e+16 1.73066e+16 2.61249e+15 7.492e+14 6.88943e+15 1.61549e+16 4.80318e+12
