# Time-averaged data for fix TEAve
# TimeStep v_TotEn
5100000 -14039.1
5200000 -14036
5300000 -14033.3
5400000 -14036.3
5500000 -14037.4
5600000 -14030.4
5700000 -14035.6
5800000 -14033.5
5900000 -14029.2
6000000 -14034.5
6100000 -14029.6
6200000 -14039.5
6300000 -14028.6
6400000 -14042.6
6500000 -14033.2
6600000 -14035.8
6700000 -14032.2
6800000 -14039.7
6900000 -14039.2
7000000 -14031.1
7100000 -14035.6
7200000 -14034.1
7300000 -14036.3
7400000 -14028.8
7500000 -14029.2
7600000 -14033.5
7700000 -14036.6
7800000 -14039.1
7900000 -14044.2
8000000 -14035.5
8100000 -14037
8200000 -14033.9
8300000 -14037.2
8400000 -14037.3
8500000 -14031.3
8600000 -14041.3
8700000 -14035.9
8800000 -14035.7
8900000 -14039.6
9000000 -14031.5
9100000 -14026.6
9200000 -14036.7
9300000 -14039
9400000 -14043.7
9500000 -14031.5
9600000 -14025.1
9700000 -14035
9800000 -14033
9900000 -14032.3
10000000 -14030.9
10100000 -14033.5
10200000 -14028.2
10300000 -14031.5
10400000 -14043.7
10500000 -14035.5
10600000 -14028.8
10700000 -14031.7
10800000 -14035.9
10900000 -14043.5
11000000 -14034
11100000 -14043.1
11200000 -14033.5
11300000 -14034.1
11400000 -14031.3
11500000 -14029.1
11600000 -14032.7
11700000 -14039.6
11800000 -14034.6
11900000 -14035.6
12000000 -14030
12100000 -14036.9
12200000 -14032
12300000 -14029
12400000 -14028
12500000 -14033.5
12600000 -14025.5
12700000 -14037.7
12800000 -14031.8
12900000 -14028.8
13000000 -14030.1
13100000 -14032.9
13200000 -14026.8
13300000 -14034.5
13400000 -14029.4
13500000 -14036.3
13600000 -14034.5
13700000 -14030.3
13800000 -14036.8
13900000 -14033.7
14000000 -14036
14100000 -14037.4
14200000 -14035.7
14300000 -14032.7
14400000 -14035.7
14500000 -14030.9
14600000 -14030.4
14700000 -14037.2
14800000 -14039
14900000 -14035.8
15000000 -14037.6
15100000 -14032
15200000 -14041.4
15300000 -14038.2
15400000 -14033.5
15500000 -14030.1
15600000 -14031.8
15700000 -14038.7
15800000 -14038.4
15900000 -14036.4
16000000 -14041.8
16100000 -14038.2
16200000 -14040.3
16300000 -14031.2
16400000 -14029.7
16500000 -14040.1
16600000 -14023.4
16700000 -14035.6
16800000 -14030.2
16900000 -14030.1
17000000 -14032.4
17100000 -14032.1
17200000 -14031.9
17300000 -14037.6
17400000 -14030.8
17500000 -14038.6
17600000 -14031.1
17700000 -14035.8
17800000 -14039.7
17900000 -14039.5
18000000 -14035.3
18100000 -14035
18200000 -14034.6
18300000 -14041.6
18400000 -14037.2
18500000 -14033.6
18600000 -14035.1
18700000 -14038.2
18800000 -14037.5
18900000 -14022.8
19000000 -14029.6
19100000 -14038.9
19200000 -14034.3
19300000 -14028.3
19400000 -14029.3
19500000 -14035.5
19600000 -14038.6
19700000 -14038.7
19800000 -14038.5
19900000 -14033.8
20000000 -14029.4
20100000 -14035.5
20200000 -14037.1
20300000 -14032.2
20400000 -14036.4
20500000 -14034.5
20600000 -14041.9
20700000 -14040.6
20800000 -14043.7
20900000 -14029.3
21000000 -14033.7
21100000 -14027.8
21200000 -14027.9
21300000 -14022.8
21400000 -14040.5
21500000 -14037.4
21600000 -14024.3
21700000 -14039.2
21800000 -14028
21900000 -14037.4
22000000 -14039.7
22100000 -14044.1
22200000 -14037.3
22300000 -14038.7
22400000 -14036.5
22500000 -14030.7
22600000 -14036.4
22700000 -14034.5
22800000 -14037.2
22900000 -14028
23000000 -14031.3
23100000 -14034.4
23200000 -14030
23300000 -14030.5
23400000 -14039.7
23500000 -14035.7
23600000 -14028.1
23700000 -14033.5
23800000 -14035.6
23900000 -14028.9
24000000 -14041.2
24100000 -14037.4
24200000 -14026.3
24300000 -14033.7
24400000 -14035.1
24500000 -14036.5
24600000 -14034.6
24700000 -14034.2
24800000 -14037.5
24900000 -14041.7
25000000 -14021.6
25100000 -14036.8
25200000 -14039.9
25300000 -14030.4
25400000 -14039.1
25500000 -14035.3
25600000 -14042.2
25700000 -14036.4
25800000 -14041.8
25900000 -14025.2
26000000 -14029
26100000 -14032.1
26200000 -14029.6
26300000 -14031.7
26400000 -14031.9
26500000 -14028.7
26600000 -14035
26700000 -14035.2
26800000 -14035.5
26900000 -14033.9
27000000 -14034.5
27100000 -14038.5
27200000 -14035.8
27300000 -14033
27400000 -14039.8
27500000 -14028.4
27600000 -14028.2
27700000 -14036.8
27800000 -14038.6
27900000 -14028.2
28000000 -14032.7
28100000 -14034.7
28200000 -14033
28300000 -14024.3
28400000 -14032.8
28500000 -14034.5
28600000 -14027.6
28700000 -14032.5
28800000 -14032.5
28900000 -14029
29000000 -14036.5
29100000 -14033.6
29200000 -14035.2
29300000 -14039.1
29400000 -14034.7
29500000 -14032.8
29600000 -14026.6
29700000 -14028.9
29800000 -14031.4
29900000 -14039.2
30000000 -14036.2
30100000 -14037
30200000 -14027.3
30300000 -14025.5
30400000 -14033.3
30500000 -14036.9
30600000 -14034.1
30700000 -14029.3
30800000 -14041.9
30900000 -14034.9
31000000 -14032.3
31100000 -14031.7
31200000 -14034.2
31300000 -14039.6
31400000 -14039.6
31500000 -14030.6
31600000 -14030.3
31700000 -14028.6
31800000 -14037.9
31900000 -14033.9
32000000 -14035.3
32100000 -14034.2
32200000 -14032.7
32300000 -14030.9
32400000 -14032.6
32500000 -14031.2
32600000 -14030.1
32700000 -14033.8
32800000 -14031
32900000 -14036.5
33000000 -14027.4
33100000 -14042
33200000 -14034.4
33300000 -14041
33400000 -14036.5
33500000 -14034.9
33600000 -14041.3
33700000 -14031.5
33800000 -14027.8
33900000 -14034.1
34000000 -14044.8
34100000 -14032.9
34200000 -14041.7
34300000 -14035.1
34400000 -14031.7
34500000 -14031.1
34600000 -14029.8
34700000 -14028.4
34800000 -14039.7
34900000 -14026.9
35000000 -14031.5
