#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1e+06 1.87174e+15 1.76909e+15 2.24852e+15 1.93757e+15 1.56019e+15 1.99169e+15 1.82982e+15 1.88314e+15 3.94314e+15
 1e+06 2.0283e+15 1.64986e+15 2.54749e+15 1.7346e+15 1.6969e+15 2.31479e+15 1.91543e+15 1.97934e+15 3.42337e+15
 2e+06 3.97001e+15 3.14243e+15 5.43374e+15 3.5683e+15 3.36527e+15 4.47981e+15 3.80446e+15 3.9555e+15 7.7657e+15
 3e+06 5.78729e+15 5.38442e+15 8.57549e+15 5.41703e+15 5.52435e+15 7.81209e+15 6.25116e+15 6.38366e+15 1.21969e+16
 4e+06 7.58175e+15 7.70976e+15 1.13072e+16 7.30356e+15 7.35075e+15 1.03794e+16 8.34458e+15 8.55324e+15 1.59717e+16
 5e+06 9.35813e+15 1.0091e+16 1.3859e+16 8.90145e+15 9.10769e+15 1.34838e+16 1.04977e+16 1.07397e+16 1.92999e+16
 6e+06 1.17039e+16 1.30391e+16 1.7414e+16 1.03141e+16 1.05285e+16 1.59197e+16 1.22541e+16 1.29734e+16 2.17494e+16
 7e+06 1.17563e+16 1.57522e+16 1.9178e+16 1.16457e+16 1.2754e+16 1.86378e+16 1.43459e+16 1.48324e+16 2.34481e+16
 8e+06 1.1679e+16 1.93579e+16 2.14945e+16 1.35598e+16 1.52497e+16 2.1075e+16 1.66282e+16 1.69811e+16 2.47688e+16
 9e+06 1.05188e+16 2.27471e+16 2.27998e+16 1.54608e+16 1.8155e+16 2.44676e+16 1.93611e+16 1.90921e+16 2.73433e+16
 1e+07 9.71804e+15 2.64761e+16 2.32383e+16 1.7627e+16 2.20716e+16 2.7317e+16 2.23386e+16 2.13275e+16 3.09365e+16
 1e+07 1.05583e+16 1.6947e+16 2.38066e+16 1.29319e+16 2.6222e+16 2.78389e+16 2.23309e+16 2.02402e+16 2.32415e+16
 2e+07 7.24946e+15 3.48577e+16 2.64719e+16 3.51447e+16 7.25168e+16 6.97187e+16 5.91267e+16 4.46199e+16 5.19876e+16
 3e+07 8.25033e+15 2.94739e+16 1.70936e+16 5.98175e+16 1.01145e+17 1.14048e+17 9.16699e+16 6.2311e+16 9.39915e+16
 4e+07 1.65027e+16 1.40729e+15 1.74436e+16 1.07897e+17 5.93342e+16 1.27002e+17 9.80777e+16 6.35604e+16 4.32386e+16
 5e+07 4.33638e+15 7.65444e+15 1.65353e+16 1.8072e+17 7.52375e+16 2.35835e+17 1.63931e+17 1.02162e+17 3.10945e+16
 6e+07 3.8743e+15 7.52174e+14 1.2123e+15 2.55044e+17 7.13965e+16 2.95568e+17 2.07336e+17 1.2518e+17 2.60276e+09
