# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -14035.2
200000 -14038.1
300000 -14031.3
400000 -14040.6
500000 -14035.8
600000 -14031.4
700000 -14027.4
800000 -14028.6
900000 -14047.6
1000000 -14035.7
1100000 -14035.8
1200000 -14030.4
1300000 -14036.9
1400000 -14029.9
1500000 -14035.2
1600000 -14039.8
1700000 -14029.2
1800000 -14036
1900000 -14031.1
2000000 -14033.4
2100000 -14036.7
2200000 -14040.2
2300000 -14034.4
2400000 -14038.5
2500000 -14038.5
2600000 -14034.9
2700000 -14023
2800000 -14031.3
2900000 -14036.9
3000000 -14033.2
3100000 -14031.1
3200000 -14025
3300000 -14035.3
3400000 -14029.9
3500000 -14033.7
3600000 -14034.5
3700000 -14032.1
3800000 -14036.3
3900000 -14041.2
4000000 -14024
4100000 -14030.9
4200000 -14022.8
4300000 -14032.2
4400000 -14024.3
4500000 -14031.8
4600000 -14024.1
4700000 -14031
4800000 -14026.3
4900000 -14042.9
5000000 -14028.9
5100000 -14035
5200000 -14036
5300000 -14029
5400000 -14037.1
5500000 -14030.9
5600000 -14034.4
5700000 -14028.2
5800000 -14035.3
5900000 -14036
6000000 -14041.3
6100000 -14035.9
6200000 -14034.1
6300000 -14035.7
6400000 -14032.1
6500000 -14037.9
6600000 -14037.1
6700000 -14036.1
6800000 -14030.7
6900000 -14036.4
7000000 -14029.7
7100000 -14035.2
7200000 -14040.6
7300000 -14035.4
7400000 -14028.2
7500000 -14033.4
7600000 -14032.5
7700000 -14036.5
7800000 -14026.4
7900000 -14034.8
8000000 -14035.4
8100000 -14038.4
8200000 -14034.1
8300000 -14035.3
8400000 -14035
8500000 -14031.9
8600000 -14039.4
8700000 -14024.5
8800000 -14029.6
8900000 -14018.7
9000000 -14033.4
9100000 -14039.4
9200000 -14031.3
9300000 -14034
9400000 -14032
9500000 -14026.9
9600000 -14032.9
9700000 -14027.4
9800000 -14035.1
9900000 -14042
10000000 -14038.3
10100000 -14030.5
10200000 -14044.3
10300000 -14035.9
10400000 -14032.2
10500000 -14026.7
10600000 -14035.8
10700000 -14026.9
10800000 -14033.2
10900000 -14039.9
11000000 -14032
11100000 -14035.1
11200000 -14036.6
11300000 -14034.6
11400000 -14032.2
11500000 -14032.2
11600000 -14042.7
11700000 -14037
11800000 -14037.5
11900000 -14031.8
12000000 -14032.7
12100000 -14035.6
12200000 -14039.6
12300000 -14029.8
12400000 -14036.1
12500000 -14030.3
12600000 -14035.1
12700000 -14031.1
12800000 -14031.8
12900000 -14045.6
13000000 -14036.8
13100000 -14036
13200000 -14031
13300000 -14036.2
13400000 -14027.8
13500000 -14033.6
13600000 -14031.7
13700000 -14035.4
13800000 -14038.2
13900000 -14035
14000000 -14035.2
14100000 -14037.4
14200000 -14038.9
14300000 -14030.4
14400000 -14028.7
14500000 -14037.5
14600000 -14026.6
14700000 -14033.2
14800000 -14030.2
14900000 -14021.6
15000000 -14034.6
15100000 -14036.8
15200000 -14038.2
15300000 -14041.2
15400000 -14036.4
15500000 -14034.6
15600000 -14037.1
15700000 -14038.4
15800000 -14040.2
15900000 -14030.5
16000000 -14029.1
16100000 -14035.9
16200000 -14030.2
16300000 -14035.5
16400000 -14042.7
16500000 -14035
16600000 -14036.2
16700000 -14032
16800000 -14034.4
16900000 -14038.3
17000000 -14036.7
17100000 -14032.3
17200000 -14032.2
17300000 -14032.1
17400000 -14030.6
17500000 -14030.2
17600000 -14029.9
17700000 -14033.9
17800000 -14036.2
17900000 -14035.1
18000000 -14039.1
18100000 -14037
18200000 -14035.4
18300000 -14032.5
18400000 -14029.8
18500000 -14037
18600000 -14037.6
18700000 -14042.7
18800000 -14037.5
18900000 -14036.4
19000000 -14036.5
19100000 -14037.9
19200000 -14030.3
19300000 -14033.8
19400000 -14034.6
19500000 -14033.9
19600000 -14040.4
19700000 -14030.1
19800000 -14031.2
19900000 -14033.4
20000000 -14023.7
