# Time-averaged data for fix TEAve
# TimeStep v_TotEn
30100000 -14035.8
30200000 -14031.2
30300000 -14031.9
30400000 -14033.7
30500000 -14030.1
30600000 -14037
30700000 -14043.3
30800000 -14030.8
30900000 -14029
31000000 -14032.7
31100000 -14033.6
31200000 -14023.8
31300000 -14031.1
31400000 -14021.7
31500000 -14033.8
31600000 -14032.6
31700000 -14033.7
31800000 -14036
31900000 -14028.7
32000000 -14021.4
32100000 -14041.3
32200000 -14034.4
32300000 -14037.3
32400000 -14031.9
32500000 -14034.6
32600000 -14034.2
32700000 -14034.8
32800000 -14039.9
32900000 -14037.2
33000000 -14036.5
33100000 -14040.9
33200000 -14033.8
33300000 -14036.4
33400000 -14030.8
33500000 -14035.1
33600000 -14032.5
33700000 -14037.1
33800000 -14038.4
33900000 -14025.5
34000000 -14033.5
34100000 -14037.2
34200000 -14027.6
34300000 -14047.2
34400000 -14042.1
34500000 -14027.2
34600000 -14034.9
34700000 -14021.1
34800000 -14027.7
34900000 -14037.5
35000000 -14029.8
35100000 -14029.9
35200000 -14027.7
35300000 -14027.2
35400000 -14033
35500000 -14028.3
35600000 -14034.9
35700000 -14028.7
35800000 -14029.9
35900000 -14042.9
36000000 -14031.1
36100000 -14032.9
36200000 -14033.9
36300000 -14039.5
36400000 -14031.8
36500000 -14034.1
36600000 -14028.6
36700000 -14032.2
36800000 -14037.1
36900000 -14040.6
37000000 -14029.7
37100000 -14032.4
37200000 -14032.1
37300000 -14036.8
37400000 -14034.6
37500000 -14040.1
37600000 -14035.2
37700000 -14032.6
37800000 -14030.1
37900000 -14029.9
38000000 -14039.1
38100000 -14040.1
38200000 -14034.8
38300000 -14036
38400000 -14031.5
38500000 -14034.6
38600000 -14032
38700000 -14035.3
38800000 -14030.3
38900000 -14030.2
39000000 -14031.5
39100000 -14026.1
39200000 -14027.6
39300000 -14036.2
39400000 -14031.4
39500000 -14038.6
39600000 -14033.1
39700000 -14033.4
39800000 -14032.7
39900000 -14033.4
40000000 -14036.8
40100000 -14030.3
40200000 -14035.2
40300000 -14035.6
40400000 -14037.4
40500000 -14033.3
40600000 -14043.4
40700000 -14031.5
40800000 -14040.5
40900000 -14038.9
41000000 -14034.6
41100000 -14036.9
41200000 -14036.6
41300000 -14033.3
41400000 -14029.1
41500000 -14030.9
41600000 -14035.2
41700000 -14035.3
41800000 -14028.1
41900000 -14030.6
42000000 -14035.5
42100000 -14032.2
42200000 -14036.3
42300000 -14036.4
42400000 -14025.1
42500000 -14030.9
42600000 -14035.3
42700000 -14030.5
42800000 -14041.5
42900000 -14028.3
43000000 -14035
43100000 -14039
43200000 -14036.2
43300000 -14028.6
43400000 -14030.7
43500000 -14033.7
43600000 -14037.1
43700000 -14036.8
43800000 -14030.2
43900000 -14039.6
44000000 -14036.9
44100000 -14041.7
44200000 -14038.9
44300000 -14030.7
44400000 -14027.8
44500000 -14028.5
44600000 -14031
44700000 -14036
44800000 -14036
44900000 -14036.5
45000000 -14032
45100000 -14033
45200000 -14038.9
45300000 -14036.9
45400000 -14029.2
45500000 -14036.2
45600000 -14038.8
45700000 -14033.4
45800000 -14029.3
45900000 -14028.8
46000000 -14043.3
46100000 -14030.6
46200000 -14028.8
46300000 -14035.4
46400000 -14027.8
46500000 -14038.6
46600000 -14043.5
46700000 -14037.8
46800000 -14034.1
46900000 -14038.3
47000000 -14034.8
47100000 -14044
47200000 -14033
47300000 -14030
47400000 -14033.7
47500000 -14031
47600000 -14039.8
47700000 -14027.8
47800000 -14038.2
47900000 -14037.4
48000000 -14028.3
48100000 -14045
48200000 -14034
48300000 -14036.3
48400000 -14036.4
48500000 -14023.9
48600000 -14035.8
48700000 -14043.3
48800000 -14032.2
48900000 -14033.3
49000000 -14040.3
49100000 -14026.7
49200000 -14035.7
49300000 -14043.3
49400000 -14037.2
49500000 -14031.1
49600000 -14031.4
49700000 -14026.3
49800000 -14043.2
49900000 -14033.7
50000000 -14030.6
