#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 18000 2.22081e+13 2.2551e+13 2.22377e+13 2.23084e+13 2.1933e+13 2.25211e+13 2.22542e+13 2.22854e+13 1.70373e+12
 20000 2.46893e+13 2.51688e+13 2.4725e+13 2.48859e+13 2.43413e+13 2.51026e+13 2.47766e+13 2.48104e+13 1.76063e+12
 20000 2.46246e+13 2.49939e+13 2.43601e+13 2.509e+13 2.47867e+13 2.49043e+13 2.4927e+13 2.482e+13 1.7433e+12
 40000 4.92877e+13 5.16655e+13 4.91151e+13 5.00177e+13 4.90321e+13 5.03379e+13 4.97959e+13 4.98866e+13 2.34696e+12
 60000 7.35841e+13 7.84195e+13 7.44186e+13 7.45876e+13 7.26055e+13 7.54967e+13 7.42299e+13 7.47276e+13 3.00114e+12
 80000 9.92416e+13 1.05715e+14 1.00342e+14 9.95835e+13 9.50878e+13 1.00668e+14 9.84464e+13 9.97743e+13 3.66603e+12
 100000 1.24388e+14 1.33758e+14 1.26144e+14 1.26267e+14 1.18354e+14 1.25638e+14 1.2342e+14 1.25291e+14 4.29776e+12
 120000 1.4771e+14 1.61016e+14 1.51091e+14 1.52592e+14 1.41809e+14 1.50902e+14 1.48434e+14 1.5037e+14 4.86706e+12
 140000 1.7202e+14 1.88359e+14 1.76301e+14 1.7941e+14 1.6571e+14 1.76052e+14 1.73724e+14 1.75791e+14 5.52838e+12
 160000 1.95042e+14 2.1615e+14 2.01402e+14 2.06524e+14 1.88203e+14 2.01429e+14 1.98719e+14 2.0091e+14 6.06416e+12
 180000 2.18942e+14 2.4522e+14 2.25825e+14 2.35172e+14 2.12599e+14 2.26641e+14 2.24804e+14 2.26881e+14 6.72271e+12
 200000 2.43568e+14 2.74829e+14 2.49384e+14 2.64664e+14 2.37645e+14 2.5091e+14 2.51073e+14 2.53015e+14 7.33716e+12
 200000 2.43965e+14 2.80676e+14 2.52331e+14 2.50623e+14 2.59511e+14 2.12915e+14 2.41016e+14 2.48206e+14 6.84413e+12
 400000 4.72072e+14 5.7431e+14 5.16203e+14 5.60901e+14 4.80513e+14 4.75854e+14 5.05756e+14 5.11798e+14 1.2566e+13
 600000 6.9842e+14 8.41529e+14 7.50549e+14 8.64243e+14 7.15687e+14 7.96674e+14 7.92201e+14 7.8072e+14 1.72175e+13
 800000 9.08676e+14 1.12926e+15 1.01189e+15 1.17888e+15 9.81472e+14 1.14785e+15 1.10273e+15 1.06828e+15 2.23327e+13
 1e+06 1.11531e+15 1.40576e+15 1.32797e+15 1.44798e+15 1.24384e+15 1.486e+15 1.3926e+15 1.34877e+15 2.77144e+13
 1.2e+06 1.34282e+15 1.64668e+15 1.65831e+15 1.68788e+15 1.51094e+15 1.81216e+15 1.67033e+15 1.6219e+15 3.306e+13
 1.4e+06 1.51083e+15 1.8892e+15 1.98905e+15 1.93251e+15 1.78094e+15 2.10297e+15 1.93881e+15 1.88183e+15 3.78539e+13
 1.6e+06 1.72431e+15 2.15574e+15 2.28576e+15 2.17874e+15 2.05541e+15 2.36376e+15 2.1993e+15 2.14169e+15 4.30983e+13
 1.8e+06 1.94397e+15 2.41378e+15 2.56726e+15 2.40609e+15 2.32043e+15 2.62291e+15 2.44981e+15 2.39322e+15 4.65939e+13
 2e+06 2.17091e+15 2.67759e+15 2.89281e+15 2.65717e+15 2.56309e+15 2.89689e+15 2.70572e+15 2.6556e+15 5.04827e+13
 2e+06 1.86373e+15 2.52307e+15 2.48996e+15 2.46851e+15 2.36708e+15 3.21295e+15 2.68285e+15 2.52661e+15 5.43962e+13
 4e+06 5.14347e+15 6.53123e+15 6.44602e+15 4.41856e+15 4.97736e+15 6.43465e+15 5.27685e+15 5.58221e+15 7.9512e+13
 6e+06 9.5877e+15 1.17524e+16 1.1945e+16 6.19959e+15 7.69251e+15 1.04026e+16 8.09823e+15 9.29695e+15 1.20066e+14
 8e+06 1.44686e+16 1.69391e+16 1.73899e+16 7.62634e+15 9.39229e+15 1.46037e+16 1.05408e+16 1.28308e+16 1.56564e+14
 1e+07 1.93486e+16 2.1664e+16 2.11944e+16 8.77367e+15 1.04517e+16 1.78192e+16 1.23482e+16 1.57032e+16 2.17255e+14
 1.2e+07 2.34952e+16 2.74623e+16 2.33185e+16 1.05957e+16 1.07127e+16 1.99978e+16 1.37687e+16 1.81647e+16 2.54896e+14
 1.4e+07 2.59149e+16 3.26494e+16 2.3194e+16 1.2017e+16 1.18232e+16 2.14772e+16 1.51058e+16 1.99646e+16 2.52797e+14
 1.6e+07 2.78344e+16 3.72009e+16 2.29593e+16 1.19395e+16 1.18572e+16 2.0609e+16 1.48019e+16 2.06138e+16 2.39433e+14
 1.8e+07 2.98186e+16 4.23067e+16 2.54971e+16 1.25335e+16 1.41601e+16 1.92008e+16 1.52981e+16 2.21952e+16 2.30738e+14
 2e+07 3.24657e+16 4.92751e+16 2.98722e+16 1.13272e+16 1.46134e+16 1.8786e+16 1.49089e+16 2.3827e+16 1.79515e+14
 2e+07 3.57105e+16 6.22678e+16 2.84329e+16 1.11394e+16 3.21983e+16 5.31575e+15 1.62178e+16 2.65855e+16 3.21352e+14
 4e+07 9.31315e+16 2.15904e+17 6.15376e+16 1.31595e+16 5.62883e+16 1.15435e+16 2.69971e+16 6.5608e+16 4.69776e+14
 6e+07 1.24582e+17 5.30747e+17 1.41047e+17 5.20615e+16 1.91071e+17 7.66701e+15 8.35997e+16 1.56343e+17 9.13697e+12
