# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -14041
200000 -14037.4
300000 -14038.7
400000 -14037.9
500000 -14032.3
600000 -14029.2
700000 -14031
800000 -14030.8
900000 -14036
1000000 -14032.2
1100000 -14033.2
1200000 -14031.5
1300000 -14028.3
1400000 -14033.7
1500000 -14038.9
1600000 -14040.4
1700000 -14029
1800000 -14029.6
1900000 -14036.3
2000000 -14033.5
2100000 -14038
2200000 -14029.2
2300000 -14040.3
2400000 -14043.9
2500000 -14032.4
2600000 -14032
2700000 -14035.6
2800000 -14037.9
2900000 -14029.9
3000000 -14034.2
3100000 -14032.2
3200000 -14035.7
3300000 -14038.5
3400000 -14036.9
3500000 -14022.7
3600000 -14030.9
3700000 -14028.8
3800000 -14025.6
3900000 -14032
4000000 -14034.1
4100000 -14041.6
4200000 -14032
4300000 -14031
4400000 -14030.1
4500000 -14028.6
4600000 -14033.2
4700000 -14032.3
4800000 -14042.9
4900000 -14028.7
5000000 -14033.3
5100000 -14025.3
5200000 -14027.2
5300000 -14039.7
5400000 -14033.7
5500000 -14043.6
5600000 -14043.5
5700000 -14034.6
5800000 -14035.5
5900000 -14037.5
6000000 -14035.3
6100000 -14029.2
6200000 -14039.1
6300000 -14037.1
6400000 -14030.8
6500000 -14034.1
6600000 -14036.8
6700000 -14032.8
6800000 -14035
6900000 -14033.6
7000000 -14038.2
7100000 -14034.7
7200000 -14034.5
7300000 -14031.9
7400000 -14033.3
7500000 -14034.1
7600000 -14024.2
7700000 -14030.5
7800000 -14036.7
7900000 -14033.3
8000000 -14044
8100000 -14038.7
8200000 -14038.2
8300000 -14034.7
8400000 -14037.4
8500000 -14030.4
8600000 -14033.1
8700000 -14029.1
8800000 -14034.9
8900000 -14031.1
9000000 -14032.2
9100000 -14039.9
9200000 -14035.2
9300000 -14032.7
9400000 -14031.2
9500000 -14032.3
9600000 -14037.8
9700000 -14034.4
9800000 -14039.7
9900000 -14035.9
10000000 -14031.4
10100000 -14037.6
10200000 -14037.1
10300000 -14037.8
10400000 -14034.6
10500000 -14028.2
10600000 -14038
10700000 -14035.1
10800000 -14044.8
10900000 -14032.3
11000000 -14037.7
11100000 -14034.8
11200000 -14042.1
11300000 -14036.3
11400000 -14035
11500000 -14036.2
11600000 -14040.3
11700000 -14033.6
11800000 -14033.2
11900000 -14036.2
12000000 -14032.1
12100000 -14030.9
12200000 -14026.2
12300000 -14036.6
12400000 -14035
12500000 -14034.5
12600000 -14038.1
12700000 -14034
12800000 -14036.7
12900000 -14036.4
13000000 -14037.1
13100000 -14029.6
13200000 -14032.9
13300000 -14032.9
13400000 -14025.4
13500000 -14033.8
13600000 -14025.4
13700000 -14034.8
13800000 -14043.1
13900000 -14033.9
14000000 -14030.7
14100000 -14036.5
14200000 -14037
14300000 -14034.7
14400000 -14031
14500000 -14031.5
14600000 -14033.2
14700000 -14046.9
14800000 -14034.9
14900000 -14025.9
15000000 -14025.6
15100000 -14038.9
15200000 -14037
15300000 -14026.9
15400000 -14042.6
15500000 -14037.8
15600000 -14032.6
15700000 -14036.2
15800000 -14034.2
15900000 -14036.3
16000000 -14040.8
16100000 -14031.9
16200000 -14038.9
16300000 -14035.9
16400000 -14036.7
16500000 -14032.5
16600000 -14027.3
16700000 -14039.5
16800000 -14038.6
16900000 -14031.9
17000000 -14029.4
17100000 -14039.5
17200000 -14037.4
17300000 -14031.9
17400000 -14041
17500000 -14035.4
17600000 -14032.4
17700000 -14037.1
17800000 -14036.5
17900000 -14033.9
18000000 -14028.5
18100000 -14032.5
18200000 -14033.7
18300000 -14038.8
18400000 -14038
18500000 -14031.5
18600000 -14027.6
18700000 -14031.4
18800000 -14039.4
18900000 -14032.3
19000000 -14026.9
19100000 -14036.7
19200000 -14031.1
19300000 -14026.2
19400000 -14035.4
19500000 -14041.8
19600000 -14035.5
19700000 -14034.3
19800000 -14032.9
19900000 -14032.5
20000000 -14027.2
