#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1e+06 1.84628e+15 2.09098e+15 3.05509e+15 1.8587e+15 2.51513e+15 2.22761e+15 2.20048e+15 2.2526e+15 8.22281e+15
 1e+06 2.65645e+15 1.38033e+15 4.12338e+15 1.35265e+15 2.56658e+15 3.50843e+15 2.47589e+15 2.57355e+15 6.09017e+15
 2e+06 2.68453e+15 4.00018e+15 6.96828e+15 2.1264e+15 5.02838e+15 3.36374e+15 3.50617e+15 3.9241e+15 1.84291e+16
 3e+06 3.27802e+15 5.91336e+15 1.14314e+16 3.99995e+15 7.05449e+15 6.22288e+15 5.75911e+15 6.20517e+15 3.28603e+16
 4e+06 5.21466e+15 6.21423e+15 1.38626e+16 4.93989e+15 8.87169e+15 5.38449e+15 6.39869e+15 7.21141e+15 3.94189e+16
 5e+06 7.34645e+15 4.57943e+15 1.2194e+16 5.23601e+15 1.0456e+16 7.10592e+15 7.59932e+15 7.77557e+15 4.10973e+16
 6e+06 1.12886e+16 2.82582e+15 1.57428e+16 5.39819e+15 9.52875e+15 8.26422e+15 7.73039e+15 8.61918e+15 4.25718e+16
 7e+06 1.09293e+16 8.91499e+14 1.45634e+16 4.77815e+15 9.97593e+15 1.37469e+16 9.50034e+15 9.21809e+15 3.30812e+16
 8e+06 1.89997e+16 2.29608e+15 3.07271e+16 2.40667e+15 1.04354e+16 1.58002e+16 9.54741e+15 1.26648e+16 1.42689e+16
 9e+06 1.53081e+16 6.44353e+15 4.04714e+16 3.7632e+15 4.11965e+15 1.58789e+16 7.92059e+15 1.30487e+16 3.97081e+15
 1e+07 1.77272e+16 6.96321e+15 4.69109e+16 1.88218e+12 1.73749e+15 1.60899e+16 5.9431e+15 1.31127e+16 1.1603e+09
 1e+07 1.77272e+16 6.96321e+15 4.69109e+16 1.88218e+12 1.73749e+15 1.60899e+16 5.9431e+15 1.31127e+16 1.1603e+09
