#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 800 7.98863e+11 8.06669e+11 8.05085e+11 8.00903e+11 8.07915e+11 7.99237e+11 8.02685e+11 8.03027e+11 1.61403e+12
 1000 1.03166e+12 1.04364e+12 1.04153e+12 1.03459e+12 1.04338e+12 1.03245e+12 1.03681e+12 1.03766e+12 1.41116e+12
 1200 1.26691e+12 1.28416e+12 1.28174e+12 1.26986e+12 1.28032e+12 1.26878e+12 1.27299e+12 1.27484e+12 1.17596e+12
 1400 1.50338e+12 1.52746e+12 1.52382e+12 1.50517e+12 1.5178e+12 1.50647e+12 1.50981e+12 1.51318e+12 1.03834e+12
 1600 1.74107e+12 1.77335e+12 1.76771e+12 1.7403e+12 1.75599e+12 1.74567e+12 1.74732e+12 1.75267e+12 1.02494e+12
 1800 1.97921e+12 2.02007e+12 2.01261e+12 1.97547e+12 1.99427e+12 1.98643e+12 1.98539e+12 1.99282e+12 1.09468e+12
 2000 2.21736e+12 2.26729e+12 2.25791e+12 2.21015e+12 2.23324e+12 2.2278e+12 2.22373e+12 2.23325e+12 1.18168e+12
 2000 2.21107e+12 2.26603e+12 2.24142e+12 2.20752e+12 2.22748e+12 2.22295e+12 2.21932e+12 2.22739e+12 1.1671e+12
 4000 4.6269e+12 4.73136e+12 4.69782e+12 4.59777e+12 4.63188e+12 4.64803e+12 4.62589e+12 4.64968e+12 1.27748e+12
 6000 7.10045e+12 7.22733e+12 7.15255e+12 6.96973e+12 7.04585e+12 7.06831e+12 7.02796e+12 7.08082e+12 1.34374e+12
 8000 9.5193e+12 9.68933e+12 9.59221e+12 9.34631e+12 9.42794e+12 9.53141e+12 9.43522e+12 9.50124e+12 1.40751e+12
 10000 1.19233e+13 1.21187e+13 1.20451e+13 1.17273e+13 1.17951e+13 1.20065e+13 1.18429e+13 1.19174e+13 1.49748e+12
 12000 1.42944e+13 1.44624e+13 1.44971e+13 1.40981e+13 1.41684e+13 1.45e+13 1.42555e+13 1.43205e+13 1.55036e+12
 14000 1.669e+13 1.68187e+13 1.69812e+13 1.65053e+13 1.6582e+13 1.69984e+13 1.66952e+13 1.67491e+13 1.615e+12
 16000 1.91046e+13 1.91858e+13 1.94796e+13 1.89382e+13 1.89849e+13 1.94745e+13 1.91325e+13 1.91822e+13 1.69824e+12
 18000 2.15218e+13 2.15606e+13 2.19913e+13 2.13543e+13 2.14028e+13 2.19526e+13 2.15699e+13 2.16184e+13 1.77166e+12
 20000 2.39171e+13 2.39444e+13 2.45235e+13 2.37743e+13 2.38227e+13 2.44535e+13 2.40169e+13 2.40615e+13 1.82489e+12
 20000 2.42021e+13 2.43552e+13 2.46918e+13 2.39062e+13 2.35835e+13 2.43665e+13 2.39521e+13 2.41378e+13 1.83683e+12
 40000 4.71072e+13 4.79953e+13 4.94531e+13 4.89376e+13 4.75295e+13 4.92485e+13 4.85719e+13 4.84172e+13 2.55153e+12
 60000 7.14325e+13 7.17395e+13 7.48391e+13 7.47386e+13 7.27992e+13 7.38104e+13 7.37827e+13 7.33378e+13 3.12245e+12
 80000 9.47509e+13 9.56092e+13 1.00713e+14 9.95371e+13 9.73233e+13 9.91445e+13 9.86683e+13 9.80107e+13 3.79992e+12
 100000 1.17804e+14 1.18082e+14 1.26629e+14 1.24391e+14 1.20015e+14 1.23957e+14 1.22788e+14 1.22008e+14 4.47204e+12
 120000 1.42508e+14 1.42345e+14 1.53457e+14 1.47145e+14 1.41723e+14 1.4919e+14 1.46019e+14 1.46053e+14 5.13473e+12
 140000 1.68579e+14 1.65153e+14 1.78749e+14 1.6942e+14 1.63703e+14 1.7544e+14 1.69521e+14 1.70044e+14 5.81845e+12
 160000 1.95833e+14 1.87947e+14 2.02691e+14 1.94305e+14 1.85173e+14 2.00584e+14 1.93354e+14 1.94209e+14 6.43351e+12
 180000 2.23138e+14 2.09924e+14 2.262e+14 2.17828e+14 2.06539e+14 2.26559e+14 2.16976e+14 2.18087e+14 6.97541e+12
 200000 2.5212e+14 2.32027e+14 2.50391e+14 2.39476e+14 2.28752e+14 2.52343e+14 2.4019e+14 2.42053e+14 7.59329e+12
 200000 2.54861e+14 2.316e+14 2.48259e+14 2.54617e+14 2.39104e+14 2.68312e+14 2.54011e+14 2.50369e+14 7.19759e+12
 400000 5.20087e+14 4.25157e+14 4.70587e+14 4.73055e+14 4.71267e+14 5.24417e+14 4.8958e+14 4.82525e+14 1.19558e+13
 600000 8.34104e+14 6.15509e+14 7.33959e+14 6.84907e+14 7.23298e+14 8.30046e+14 7.46084e+14 7.38793e+14 1.77793e+13
 800000 1.17445e+15 7.99462e+14 9.43169e+14 8.46692e+14 9.57003e+14 1.16279e+15 9.88828e+14 9.82242e+14 2.24304e+13
 1e+06 1.4458e+15 9.67462e+14 1.10065e+15 1.08503e+15 1.19729e+15 1.53313e+15 1.27182e+15 1.23161e+15 2.74404e+13
 1.2e+06 1.76935e+15 1.12603e+15 1.26622e+15 1.3001e+15 1.43723e+15 1.95224e+15 1.56319e+15 1.4928e+15 3.16427e+13
 1.4e+06 2.06141e+15 1.26892e+15 1.38884e+15 1.53239e+15 1.73401e+15 2.35454e+15 1.87365e+15 1.75341e+15 3.68059e+13
 1.6e+06 2.37708e+15 1.43839e+15 1.52971e+15 1.73962e+15 1.99002e+15 2.7931e+15 2.17425e+15 2.01724e+15 4.12318e+13
 1.8e+06 2.70736e+15 1.59106e+15 1.63899e+15 1.89811e+15 2.24925e+15 3.22882e+15 2.45873e+15 2.26689e+15 4.46538e+13
 2e+06 3.05636e+15 1.71924e+15 1.74854e+15 2.06418e+15 2.45533e+15 3.68582e+15 2.73511e+15 2.51095e+15 4.6779e+13
 2e+06 4.00732e+15 2.51865e+15 2.17578e+15 2.23491e+15 2.57811e+15 3.9282e+15 2.91374e+15 2.90848e+15 3.47912e+13
 4e+06 8.08619e+15 3.68327e+15 3.48922e+15 3.4325e+15 4.75338e+15 9.41383e+15 5.86657e+15 5.55443e+15 7.36188e+13
 6e+06 1.20511e+16 4.00547e+15 4.95639e+15 6.08162e+15 3.79513e+15 2.03611e+16 1.00793e+16 8.84929e+15 1.03772e+14
 8e+06 1.70654e+16 5.35296e+15 7.21359e+15 1.03574e+16 3.50615e+15 3.51322e+16 1.63319e+16 1.37501e+16 1.38943e+14
 1e+07 2.10451e+16 5.61862e+15 9.19677e+15 1.42462e+16 4.18843e+15 5.30761e+16 2.38369e+16 1.90835e+16 1.68353e+14
 1.2e+07 2.68479e+16 6.13415e+15 1.24004e+16 2.02942e+16 4.59823e+15 7.39872e+16 3.29598e+16 2.58269e+16 2.01189e+14
 1.4e+07 3.33995e+16 6.09157e+15 1.55064e+16 2.53866e+16 3.34086e+15 1.02475e+17 4.37343e+16 3.35736e+16 1.73178e+14
 1.6e+07 4.16908e+16 7.93795e+15 2.0441e+16 3.26851e+16 1.97949e+15 1.28762e+17 5.44755e+16 4.20279e+16 1.64263e+14
 1.8e+07 5.37771e+16 1.09727e+16 2.38429e+16 3.95939e+16 3.93262e+15 1.6028e+17 6.79355e+16 5.25736e+16 1.4991e+14
 2e+07 6.45482e+16 1.15953e+16 2.92313e+16 4.67287e+16 5.05617e+15 1.83757e+17 7.85139e+16 6.11583e+16 1.20073e+14
 2e+07 7.56338e+15 7.09673e+15 4.30663e+15 1.32234e+16 1.64502e+16 1.8054e+17 7.00713e+16 4.45717e+16 1.99419e+14
 4e+07 2.7366e+16 5.836e+15 7.9269e+15 2.27335e+16 4.33696e+14 4.39943e+17 1.5437e+17 9.8106e+16 1.91441e+13
