# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -14036.8
200000 -14041
300000 -14032.4
400000 -14021.7
500000 -14038.2
600000 -14035.3
700000 -14035.8
800000 -14041.8
900000 -14036.9
1000000 -14026.1
1100000 -14037.7
1200000 -14032.4
1300000 -14041.2
1400000 -14040.8
1500000 -14038.8
1600000 -14029.4
1700000 -14031.5
1800000 -14029.1
1900000 -14029.7
2000000 -14036.9
2100000 -14026.6
2200000 -14035.2
2300000 -14036
2400000 -14045.7
2500000 -14036.3
2600000 -14030.2
2700000 -14023.9
2800000 -14033.6
2900000 -14033.1
3000000 -14035.9
3100000 -14025.9
3200000 -14029.3
3300000 -14032.5
3400000 -14033.3
3500000 -14040.3
3600000 -14034.7
3700000 -14025.5
3800000 -14034.8
3900000 -14034.1
4000000 -14032.5
4100000 -14032
4200000 -14038.8
4300000 -14032
4400000 -14034.5
4500000 -14025.9
4600000 -14033
4700000 -14029.9
4800000 -14036.6
4900000 -14035.5
5000000 -14037.2
5100000 -14036.5
5200000 -14036
5300000 -14024.8
5400000 -14036
5500000 -14037.8
5600000 -14035
5700000 -14034.9
5800000 -14040.9
5900000 -14028.9
6000000 -14032.5
6100000 -14031.6
6200000 -14035.4
6300000 -14034.1
6400000 -14035.4
6500000 -14027.2
6600000 -14033.2
6700000 -14039.1
6800000 -14031.6
6900000 -14030.1
7000000 -14029.9
7100000 -14034.9
7200000 -14035.2
7300000 -14038.3
7400000 -14035.8
7500000 -14038.1
7600000 -14028
7700000 -14027.4
7800000 -14028.6
7900000 -14035.3
8000000 -14033.1
8100000 -14034.5
8200000 -14038
8300000 -14030.4
8400000 -14038.3
8500000 -14041.7
8600000 -14031.4
8700000 -14038.8
8800000 -14028.7
8900000 -14035.3
9000000 -14039.1
9100000 -14040.3
9200000 -14025.1
9300000 -14033.9
9400000 -14031
9500000 -14030.7
9600000 -14036.1
9700000 -14033.9
9800000 -14037.5
9900000 -14031.7
10000000 -14035
10100000 -14032.9
10200000 -14031.4
10300000 -14035.4
10400000 -14029.1
10500000 -14036.9
10600000 -14034.3
10700000 -14035.8
10800000 -14031.1
10900000 -14032.2
11000000 -14026.6
11100000 -14031.9
11200000 -14030.9
11300000 -14031.6
11400000 -14041.2
11500000 -14033.3
11600000 -14038.1
11700000 -14028.8
11800000 -14030.1
11900000 -14036.7
12000000 -14041.5
12100000 -14031.2
12200000 -14027.5
12300000 -14034.2
12400000 -14036.2
12500000 -14039.9
12600000 -14035.7
12700000 -14038.9
12800000 -14033.8
12900000 -14035.4
13000000 -14039.8
13100000 -14034.9
13200000 -14033.2
13300000 -14026.3
13400000 -14034.7
13500000 -14033.9
13600000 -14039.1
13700000 -14031.5
13800000 -14032.2
13900000 -14029.2
14000000 -14033
14100000 -14031.2
14200000 -14034.5
14300000 -14033.4
14400000 -14038
14500000 -14023.6
14600000 -14037.2
14700000 -14031.2
14800000 -14034.1
14900000 -14039.4
15000000 -14034.5
15100000 -14030.7
15200000 -14033.1
15300000 -14030
15400000 -14034
15500000 -14026.2
15600000 -14028.9
15700000 -14039
15800000 -14037.2
15900000 -14035.8
16000000 -14031.4
16100000 -14031
16200000 -14042.4
16300000 -14034.7
16400000 -14032.4
16500000 -14040.6
16600000 -14033.7
16700000 -14036.5
16800000 -14042.4
16900000 -14034.9
17000000 -14034.6
17100000 -14032.5
17200000 -14034.7
17300000 -14038.6
17400000 -14024.8
17500000 -14041.2
17600000 -14037.9
17700000 -14036.6
17800000 -14032.1
17900000 -14035.2
18000000 -14032.4
18100000 -14042.6
18200000 -14036.7
18300000 -14028.2
18400000 -14032.4
18500000 -14044.1
18600000 -14035.2
18700000 -14041.2
18800000 -14036.6
18900000 -14039.8
19000000 -14030.7
19100000 -14033.9
19200000 -14033.4
19300000 -14036.4
19400000 -14033.4
19500000 -14038.2
19600000 -14029.1
19700000 -14034.6
19800000 -14035.2
19900000 -14033.2
20000000 -14035.9
