# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10740
200000 -10737.1
300000 -10734.9
400000 -10736.1
500000 -10735.6
600000 -10736.1
700000 -10742.3
800000 -10733.1
900000 -10735.8
1000000 -10735.7
1100000 -10739.4
1200000 -10739.3
1300000 -10740
1400000 -10733.3
1500000 -10734.1
1600000 -10735
1700000 -10736
1800000 -10735.6
1900000 -10733
2000000 -10733.5
2100000 -10734.1
2200000 -10736.7
2300000 -10739
2400000 -10733.8
2500000 -10734.3
2600000 -10734.4
2700000 -10735.3
2800000 -10734.2
2900000 -10732.9
3000000 -10737.1
3100000 -10729.8
3200000 -10727.8
3300000 -10735.5
3400000 -10736.9
3500000 -10735.7
3600000 -10734
3700000 -10740
3800000 -10732.7
3900000 -10728.8
4000000 -10733
4100000 -10735.1
4200000 -10731.2
4300000 -10731.1
4400000 -10737.9
4500000 -10729.9
4600000 -10732.2
4700000 -10737.4
4800000 -10727.8
4900000 -10739.2
5000000 -10733.1
5100000 -10732.6
5200000 -10736
5300000 -10726.7
5400000 -10734.5
5500000 -10734.7
5600000 -10743.6
5700000 -10732.6
5800000 -10734.7
5900000 -10725.1
6000000 -10727.2
6100000 -10731.3
6200000 -10731.9
6300000 -10730.9
6400000 -10733.1
6500000 -10733.7
6600000 -10732.3
6700000 -10730
6800000 -10731.3
6900000 -10733.7
7000000 -10733.8
7100000 -10733.8
7200000 -10738.3
7300000 -10730.5
7400000 -10728.2
7500000 -10733.8
7600000 -10732.9
7700000 -10732.3
7800000 -10736
7900000 -10737.2
8000000 -10735.5
8100000 -10737.2
8200000 -10735
8300000 -10732.9
8400000 -10738.1
8500000 -10734.1
8600000 -10732.4
8700000 -10739
8800000 -10739.4
8900000 -10738.5
9000000 -10727.6
9100000 -10740
9200000 -10732.5
9300000 -10735.6
9400000 -10737.2
9500000 -10732
9600000 -10738
9700000 -10742.5
9800000 -10734.5
9900000 -10732.7
10000000 -10731.5
10100000 -10740.3
10200000 -10735.7
10300000 -10739.1
10400000 -10736.3
10500000 -10733.2
10600000 -10738.8
10700000 -10729.7
10800000 -10728.2
10900000 -10729.7
11000000 -10729.5
11100000 -10738
11200000 -10732.8
11300000 -10735
11400000 -10731.4
11500000 -10736.8
11600000 -10731.3
11700000 -10732.4
11800000 -10738.7
11900000 -10732
12000000 -10732.3
12100000 -10732.5
12200000 -10738.9
12300000 -10739.1
12400000 -10732.9
12500000 -10738.9
12600000 -10737.9
12700000 -10731.7
12800000 -10734.2
12900000 -10742.1
13000000 -10734.6
13100000 -10735
13200000 -10735.1
13300000 -10735.5
13400000 -10731
13500000 -10733.2
13600000 -10735.1
13700000 -10735.9
13800000 -10730.4
13900000 -10730.7
14000000 -10732.7
14100000 -10734.4
14200000 -10728
14300000 -10743.3
14400000 -10726.9
14500000 -10736.9
14600000 -10730.7
14700000 -10739.3
14800000 -10726.9
14900000 -10737.2
15000000 -10734.7
15100000 -10735
15200000 -10729.2
15300000 -10738
15400000 -10734.8
15500000 -10734.8
15600000 -10732.9
15700000 -10737.5
15800000 -10733.1
15900000 -10732.2
16000000 -10735.7
16100000 -10727.8
16200000 -10732.4
16300000 -10733.3
16400000 -10737.2
16500000 -10733.7
16600000 -10739.5
16700000 -10729.1
16800000 -10729.7
16900000 -10731.2
17000000 -10737.6
17100000 -10740.2
17200000 -10733.8
17300000 -10739.7
17400000 -10736.6
17500000 -10730.6
17600000 -10734.7
17700000 -10738.7
17800000 -10733
17900000 -10735
18000000 -10735.3
18100000 -10730.1
18200000 -10734
18300000 -10733.7
18400000 -10732.1
18500000 -10735.7
18600000 -10735.8
18700000 -10730.5
18800000 -10736.9
18900000 -10741.8
19000000 -10730.3
19100000 -10730.5
19200000 -10739.6
19300000 -10736.6
19400000 -10739.1
19500000 -10734.2
19600000 -10727.7
19700000 -10733.4
19800000 -10736.8
19900000 -10732.8
20000000 -10737.7
