#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 60000 6.469e+13 5.7992e+13 6.19964e+13 5.89336e+13 6.31014e+13 5.99789e+13 6.06713e+13 6.10265e+13 3.62826e+12
 80000 8.76516e+13 7.68308e+13 8.19285e+13 7.89979e+13 8.44873e+13 7.84793e+13 8.06548e+13 8.12477e+13 4.51406e+12
 100000 1.10545e+14 9.62234e+13 1.01649e+14 9.94299e+13 1.0427e+14 9.62706e+13 9.99902e+13 1.01116e+14 5.42146e+12
 120000 1.34359e+14 1.15829e+14 1.21389e+14 1.19875e+14 1.2391e+14 1.14323e+14 1.1937e+14 1.21165e+14 6.29672e+12
 140000 1.58326e+14 1.34997e+14 1.41709e+14 1.39965e+14 1.43968e+14 1.31895e+14 1.38609e+14 1.4117e+14 7.08588e+12
 160000 1.8213e+14 1.53659e+14 1.6217e+14 1.60827e+14 1.6466e+14 1.49272e+14 1.58253e+14 1.61346e+14 8.01719e+12
 180000 2.0673e+14 1.73591e+14 1.83052e+14 1.79759e+14 1.85448e+14 1.67049e+14 1.77418e+14 1.81567e+14 8.97748e+12
 200000 2.33061e+14 1.9382e+14 2.04634e+14 1.97125e+14 2.04708e+14 1.85615e+14 1.95816e+14 2.01692e+14 9.85472e+12
 200000 2.32255e+14 2.01055e+14 2.13302e+14 1.98999e+14 1.84525e+14 1.8342e+14 1.88981e+14 1.99604e+14 9.92856e+12
 400000 4.72995e+14 3.88437e+14 4.12773e+14 3.96523e+14 4.00888e+14 3.65454e+14 3.87621e+14 4.02467e+14 1.87225e+13
 600000 7.11895e+14 5.56413e+14 5.79108e+14 5.76012e+14 5.96968e+14 6.09575e+14 5.94185e+14 6.02833e+14 2.80982e+13
 800000 9.55732e+14 7.36829e+14 7.71384e+14 7.59718e+14 7.5241e+14 8.67973e+14 7.93367e+14 8.04546e+14 3.74156e+13
 1e+06 1.1858e+15 8.93953e+14 9.76172e+14 9.39838e+14 9.28278e+14 1.11732e+15 9.95146e+14 1.00454e+15 4.57365e+13
 1.2e+06 1.45349e+15 1.06925e+15 1.2081e+15 1.16762e+15 1.08723e+15 1.39876e+15 1.21787e+15 1.22817e+15 5.46617e+13
 1.4e+06 1.69282e+15 1.2241e+15 1.411e+15 1.3651e+15 1.22464e+15 1.70596e+15 1.4319e+15 1.43619e+15 6.3292e+13
 1.6e+06 1.93797e+15 1.37967e+15 1.57782e+15 1.53838e+15 1.40036e+15 1.97531e+15 1.63802e+15 1.63554e+15 7.43912e+13
 1.8e+06 2.17177e+15 1.52364e+15 1.74036e+15 1.71484e+15 1.57941e+15 2.28575e+15 1.86e+15 1.84077e+15 8.37619e+13
 2e+06 2.41561e+15 1.68187e+15 1.91617e+15 1.91187e+15 1.76324e+15 2.58882e+15 2.08798e+15 2.05461e+15 9.47674e+13
 2e+06 2.38075e+15 1.52045e+15 1.80752e+15 1.9287e+15 1.33475e+15 2.05086e+15 1.77144e+15 1.82403e+15 1.12735e+14
 4e+06 4.75722e+15 3.09623e+15 3.13821e+15 3.77242e+15 2.59007e+15 5.13077e+15 3.83109e+15 3.76421e+15 2.23741e+14
 6e+06 7.50413e+15 5.11914e+15 4.93751e+15 4.77618e+15 3.68528e+15 7.01725e+15 5.15957e+15 5.43718e+15 3.25444e+14
 8e+06 1.01421e+16 6.62657e+15 6.65116e+15 6.61913e+15 4.72666e+15 8.82013e+15 6.72197e+15 7.15582e+15 3.49487e+14
 1e+07 1.22759e+16 6.71783e+15 8.17103e+15 9.10587e+15 5.34779e+15 9.0933e+15 7.84899e+15 8.33136e+15 3.30886e+14
 1.2e+07 1.56379e+16 7.45026e+15 1.00795e+16 1.10471e+16 6.35933e+15 8.03018e+15 8.47885e+15 9.50966e+15 3.72076e+14
 1.4e+07 1.88325e+16 8.89043e+15 1.08484e+16 1.29771e+16 7.02419e+15 8.45539e+15 9.48555e+15 1.08342e+16 4.46707e+14
 1.6e+07 2.15443e+16 1.08034e+16 9.56595e+15 1.54553e+16 7.31705e+15 1.03206e+16 1.1031e+16 1.22071e+16 5.66097e+14
 1.8e+07 2.35874e+16 1.31317e+16 8.1635e+15 1.95371e+16 6.9806e+15 1.38772e+16 1.3465e+16 1.40633e+16 6.0879e+14
 2e+07 2.63957e+16 1.47881e+16 8.24047e+15 2.51758e+16 6.65271e+15 1.57723e+16 1.58669e+16 1.61101e+16 5.52769e+14
 2e+07 1.72231e+16 4.72748e+15 1.5085e+16 3.09839e+16 1.73039e+15 4.53563e+16 2.60235e+16 2.05522e+16 3.27632e+14
 4e+07 1.97337e+16 1.834e+16 2.55143e+13 1.15732e+17 9.13656e+14 1.26861e+16 4.31106e+16 3.09463e+16 8.21619e+14
