# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10730.4
200000 -10734.7
300000 -10735.6
400000 -10736.1
500000 -10736
600000 -10741.5
700000 -10729.9
800000 -10732.9
900000 -10737.4
1000000 -10738.5
1100000 -10733
1200000 -10740.3
1300000 -10730.5
1400000 -10735
1500000 -10739.1
1600000 -10731.6
1700000 -10740.2
1800000 -10739.4
1900000 -10734.5
2000000 -10731
2100000 -10738.4
2200000 -10737.9
2300000 -10733.8
2400000 -10735.9
2500000 -10731.1
2600000 -10742.1
2700000 -10733
2800000 -10735.8
2900000 -10738.3
3000000 -10728.7
3100000 -10733.4
3200000 -10735.6
3300000 -10732.1
3400000 -10735.1
3500000 -10731.8
3600000 -10739
3700000 -10732
3800000 -10734.4
3900000 -10737.5
4000000 -10738.9
4100000 -10729.9
4200000 -10730.2
4300000 -10726.6
4400000 -10727.5
4500000 -10737.9
4600000 -10732.9
4700000 -10739.3
4800000 -10726.4
4900000 -10734.3
5000000 -10739.1
5100000 -10729.6
5200000 -10734.8
5300000 -10732.8
5400000 -10730.4
5500000 -10732.2
5600000 -10729.6
5700000 -10734.6
5800000 -10734
5900000 -10733.8
6000000 -10736.1
6100000 -10735.8
6200000 -10732.1
6300000 -10736.1
6400000 -10737.9
6500000 -10731.7
6600000 -10732.6
6700000 -10730.9
6800000 -10733.1
6900000 -10736
7000000 -10736.4
7100000 -10735.9
7200000 -10729.4
7300000 -10736.2
7400000 -10743
7500000 -10733.3
7600000 -10744.1
7700000 -10737.5
7800000 -10739.3
7900000 -10741.5
8000000 -10733.9
8100000 -10733.5
8200000 -10735.5
8300000 -10740
8400000 -10727.4
8500000 -10732.5
8600000 -10738.7
8700000 -10734.6
8800000 -10731.2
8900000 -10734.8
9000000 -10733
9100000 -10740.6
9200000 -10732.2
9300000 -10728.9
9400000 -10731.5
9500000 -10732.5
9600000 -10734
9700000 -10736.6
9800000 -10738.3
9900000 -10740.8
10000000 -10734
10100000 -10732.2
10200000 -10737.9
10300000 -10739.2
10400000 -10732.4
10500000 -10740.3
10600000 -10740.7
10700000 -10732.7
10800000 -10731.4
10900000 -10736.7
11000000 -10737.2
11100000 -10737.5
11200000 -10729.6
11300000 -10730
11400000 -10735.2
11500000 -10735.9
11600000 -10733.6
11700000 -10736
11800000 -10736.4
11900000 -10734.3
12000000 -10733.2
12100000 -10735.5
12200000 -10734.9
12300000 -10733.1
12400000 -10735.3
12500000 -10735.2
12600000 -10739.6
12700000 -10726.5
12800000 -10734.9
12900000 -10733.2
13000000 -10727.5
13100000 -10735.2
13200000 -10731.7
13300000 -10731.9
13400000 -10734.9
13500000 -10736.6
13600000 -10732.3
13700000 -10738.4
13800000 -10737.3
13900000 -10733
14000000 -10734.2
14100000 -10731.1
14200000 -10731.4
14300000 -10736.2
14400000 -10734.5
14500000 -10734.9
14600000 -10729.2
14700000 -10735.7
14800000 -10733.1
14900000 -10734.6
15000000 -10737.4
15100000 -10733.1
15200000 -10738.5
15300000 -10738.5
15400000 -10734.9
15500000 -10735.7
15600000 -10738.2
15700000 -10738.1
15800000 -10732.5
15900000 -10731
16000000 -10731.1
16100000 -10729.8
16200000 -10738.3
16300000 -10734.1
16400000 -10740.8
16500000 -10733.2
16600000 -10737.3
16700000 -10732.9
16800000 -10739.9
16900000 -10730.4
17000000 -10735.1
17100000 -10731
17200000 -10736.2
17300000 -10739.8
17400000 -10736.4
17500000 -10734.5
17600000 -10731.6
17700000 -10737.1
17800000 -10732.6
17900000 -10734
18000000 -10736.6
18100000 -10730.5
18200000 -10734.4
18300000 -10731.7
18400000 -10735.5
18500000 -10740.9
18600000 -10732.7
18700000 -10742
18800000 -10732.3
18900000 -10738
19000000 -10733.7
19100000 -10745
19200000 -10735.8
19300000 -10737.1
19400000 -10729.2
19500000 -10739.9
19600000 -10734.5
19700000 -10742
19800000 -10740
19900000 -10724.9
20000000 -10736
20100000 -10737
20200000 -10729.1
20300000 -10738.9
20400000 -10736.3
20500000 -10737.5
20600000 -10735.7
20700000 -10731.8
20800000 -10740.5
20900000 -10730.1
21000000 -10739.2
21100000 -10731.4
21200000 -10737.1
21300000 -10735
21400000 -10735.3
21500000 -10736.8
21600000 -10731
21700000 -10733.9
21800000 -10729.3
21900000 -10736.8
22000000 -10728
22100000 -10734.4
22200000 -10740.9
22300000 -10735.9
22400000 -10736.3
22500000 -10735.7
22600000 -10732.7
22700000 -10740.1
22800000 -10736.1
22900000 -10735.8
23000000 -10731.5
23100000 -10740.3
23200000 -10732.2
23300000 -10729.4
23400000 -10732.4
23500000 -10741
23600000 -10730.3
23700000 -10734.4
23800000 -10734.8
23900000 -10735.7
24000000 -10732.3
24100000 -10736.2
24200000 -10734
24300000 -10732.3
24400000 -10740
24500000 -10732.2
24600000 -10735.2
24700000 -10737.3
24800000 -10732.3
24900000 -10730.1
25000000 -10737.4
25100000 -10724.1
25200000 -10734.7
25300000 -10731.6
25400000 -10728.5
25500000 -10740.6
25600000 -10737.9
25700000 -10732.4
25800000 -10730.9
25900000 -10733
26000000 -10738.8
26100000 -10737.6
26200000 -10734.7
26300000 -10736.4
26400000 -10732.7
26500000 -10730.6
26600000 -10729.1
26700000 -10735.5
26800000 -10736.1
26900000 -10728.7
27000000 -10739.7
27100000 -10736.5
27200000 -10738.8
27300000 -10730.2
27400000 -10741.9
27500000 -10730
27600000 -10733
27700000 -10730.5
27800000 -10734
27900000 -10726.7
28000000 -10735.7
28100000 -10734.8
28200000 -10730.1
28300000 -10737.1
28400000 -10727.7
28500000 -10734.7
28600000 -10729
28700000 -10733.5
28800000 -10732.8
28900000 -10727.5
29000000 -10729.6
29100000 -10740.9
29200000 -10736.8
29300000 -10729.5
29400000 -10732.3
29500000 -10735.9
29600000 -10732.1
29700000 -10739.8
29800000 -10731.7
29900000 -10735.2
30000000 -10730
