#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 1600 1.50799e+12 1.51827e+12 1.51549e+12 1.50446e+12 1.50497e+12 1.52854e+12 1.51265e+12 1.51316e+12 1.05115e+12
 1800 1.71144e+12 1.72427e+12 1.7216e+12 1.70658e+12 1.70667e+12 1.73438e+12 1.71588e+12 1.71717e+12 1.06615e+12
 2000 1.91519e+12 1.93088e+12 1.9281e+12 1.90889e+12 1.90863e+12 1.94065e+12 1.91939e+12 1.92152e+12 1.14722e+12
 2000 1.92207e+12 1.93675e+12 1.93428e+12 1.91732e+12 1.91387e+12 1.94026e+12 1.92382e+12 1.9267e+12 1.14933e+12
 4000 3.96577e+12 4.0208e+12 3.9886e+12 3.92479e+12 3.94337e+12 4.00518e+12 3.95778e+12 3.97136e+12 1.33165e+12
 6000 6.02721e+12 6.12138e+12 6.0573e+12 5.93177e+12 5.96002e+12 6.06676e+12 5.98618e+12 6.01916e+12 1.39712e+12
 8000 8.0895e+12 8.23604e+12 8.14445e+12 7.92072e+12 7.9663e+12 8.13018e+12 8.00573e+12 8.0661e+12 1.47585e+12
 10000 1.01561e+13 1.03436e+13 1.02299e+13 9.91155e+12 9.96524e+12 1.02139e+13 1.00302e+13 1.01154e+13 1.56235e+12
 12000 1.2207e+13 1.24276e+13 1.23147e+13 1.19265e+13 1.19576e+13 1.23028e+13 1.20623e+13 1.21639e+13 1.63083e+12
 14000 1.4239e+13 1.44877e+13 1.44012e+13 1.39315e+13 1.39623e+13 1.43884e+13 1.40941e+13 1.42069e+13 1.71427e+12
 16000 1.62703e+13 1.6547e+13 1.6457e+13 1.59272e+13 1.59706e+13 1.64754e+13 1.61244e+13 1.62445e+13 1.78236e+12
 18000 1.83126e+13 1.86111e+13 1.85021e+13 1.79381e+13 1.79878e+13 1.85429e+13 1.81563e+13 1.82839e+13 1.85412e+12
 20000 2.03514e+13 2.06314e+13 2.05229e+13 1.99241e+13 2.00099e+13 2.06069e+13 2.01803e+13 2.0309e+13 1.93458e+12
 20000 2.06047e+13 2.02345e+13 2.08856e+13 1.9947e+13 2.03109e+13 2.0931e+13 2.03963e+13 2.04677e+13 1.9114e+12
 40000 4.09203e+13 4.07398e+13 4.1399e+13 3.90809e+13 4.11232e+13 4.14959e+13 4.05667e+13 4.07479e+13 2.65781e+12
 60000 6.19473e+13 6.18505e+13 6.26294e+13 5.92926e+13 6.23711e+13 6.11072e+13 6.09236e+13 6.14111e+13 3.43664e+12
 80000 8.42096e+13 8.23575e+13 8.36861e+13 7.91747e+13 8.3973e+13 8.04463e+13 8.1198e+13 8.20859e+13 4.19854e+12
 100000 1.07188e+14 1.02622e+14 1.0538e+14 9.98898e+13 1.06118e+14 9.95722e+13 1.0186e+14 1.03141e+14 4.94695e+12
 120000 1.30377e+14 1.22597e+14 1.26606e+14 1.20051e+14 1.28765e+14 1.18288e+14 1.22368e+14 1.24032e+14 5.73322e+12
 140000 1.54375e+14 1.42836e+14 1.47654e+14 1.39422e+14 1.51448e+14 1.35865e+14 1.42245e+14 1.44662e+14 6.55001e+12
 160000 1.78671e+14 1.63477e+14 1.68264e+14 1.59491e+14 1.74904e+14 1.54089e+14 1.62828e+14 1.65752e+14 7.31912e+12
 180000 2.03403e+14 1.84352e+14 1.89194e+14 1.80117e+14 1.98857e+14 1.7243e+14 1.83801e+14 1.87207e+14 8.06938e+12
 200000 2.28849e+14 2.0535e+14 2.09135e+14 2.0051e+14 2.22963e+14 1.90549e+14 2.04674e+14 2.08582e+14 8.84472e+12
 200000 2.32544e+14 2.06148e+14 2.12571e+14 1.97692e+14 2.2674e+14 1.88292e+14 2.04241e+14 2.0938e+14 9.07271e+12
 400000 4.77009e+14 4.51389e+14 3.95921e+14 4.04282e+14 4.5432e+14 3.57079e+14 4.05227e+14 4.19712e+14 1.64028e+13
 600000 7.41097e+14 6.81093e+14 5.87113e+14 5.88927e+14 6.53362e+14 4.98275e+14 5.80188e+14 6.1602e+14 2.45812e+13
 800000 1.00863e+15 9.08796e+14 7.54701e+14 7.67374e+14 8.68473e+14 6.12805e+14 7.49551e+14 8.06014e+14 3.26984e+13
 1e+06 1.27071e+15 1.14621e+15 9.30534e+14 9.63168e+14 1.0651e+15 7.51507e+14 9.26592e+14 1.00228e+15 4.07071e+13
 1.2e+06 1.54309e+15 1.37663e+15 1.10696e+15 1.19473e+15 1.25674e+15 9.0571e+14 1.11906e+15 1.20833e+15 4.90814e+13
 1.4e+06 1.8054e+15 1.60923e+15 1.24751e+15 1.43235e+15 1.44128e+15 1.06088e+15 1.3115e+15 1.40852e+15 5.70577e+13
 1.6e+06 2.06586e+15 1.87387e+15 1.38649e+15 1.65156e+15 1.64374e+15 1.22398e+15 1.50643e+15 1.61402e+15 6.62541e+13
 1.8e+06 2.34271e+15 2.14389e+15 1.49016e+15 1.88016e+15 1.83203e+15 1.35301e+15 1.6884e+15 1.80994e+15 7.59218e+13
 2e+06 2.63775e+15 2.41215e+15 1.62589e+15 2.11262e+15 2.04252e+15 1.48655e+15 1.88056e+15 2.01844e+15 8.63511e+13
 2e+06 2.41402e+15 2.41946e+15 1.48895e+15 1.88568e+15 2.00989e+15 1.46656e+15 1.78738e+15 1.91542e+15 8.91767e+13
 4e+06 4.08491e+15 3.95829e+15 3.03718e+15 4.42625e+15 4.15651e+15 2.51289e+15 3.69855e+15 3.69651e+15 1.65982e+14
 6e+06 4.97566e+15 4.78684e+15 4.95482e+15 6.88847e+15 5.75414e+15 3.04777e+15 5.23013e+15 5.10039e+15 2.57912e+14
 8e+06 6.92223e+15 5.99245e+15 7.14219e+15 9.07706e+15 6.56785e+15 4.14494e+15 6.59662e+15 6.63222e+15 3.40761e+14
 1e+07 8.47755e+15 6.41969e+15 8.91893e+15 1.08667e+16 7.50993e+15 4.65656e+15 7.67774e+15 7.78213e+15 4.50776e+14
 1.2e+07 1.02546e+16 7.52315e+15 1.06289e+16 1.2404e+16 8.84299e+15 4.70832e+15 8.65177e+15 8.97861e+15 6.04579e+14
 1.4e+07 1.21172e+16 8.15765e+15 1.26294e+16 1.31193e+16 9.9866e+15 4.76599e+15 9.29064e+15 9.96162e+15 7.55296e+14
 1.6e+07 1.40149e+16 8.73336e+15 1.48982e+16 1.38926e+16 1.17118e+16 4.95702e+15 1.01871e+16 1.11318e+16 9.16225e+14
 1.8e+07 1.68676e+16 1.00238e+16 1.64333e+16 1.38661e+16 1.30185e+16 4.55355e+15 1.04794e+16 1.20642e+16 1.09236e+15
 2e+07 1.83665e+16 1.10673e+16 1.78944e+16 1.38558e+16 1.49094e+16 4.62918e+15 1.11315e+16 1.29893e+16 1.27169e+15
 2e+07 2.85949e+16 6.40955e+15 2.88731e+16 9.04377e+15 1.05981e+16 7.48137e+15 9.04108e+15 1.39417e+16 9.8673e+14
 4e+07 2.87665e+16 2.24657e+16 4.69772e+16 1.47596e+16 3.3868e+16 9.82404e+15 1.94839e+16 2.47849e+16 2.2122e+15
 6e+07 1.29736e+16 4.58767e+16 9.32572e+16 2.10591e+16 6.38115e+16 2.14311e+16 3.54339e+16 4.15413e+16 1.45864e+15
 8e+07 3.78158e+16 6.22118e+16 1.64726e+17 1.20624e+16 7.35956e+16 3.25684e+16 3.94088e+16 5.89458e+16 3.30044e+14
 1e+08 2.08775e+16 9.18053e+16 2.00242e+17 1.60317e+13 5.64406e+16 4.68618e+16 3.44395e+16 6.2387e+16 4.63615e+14
