# Time-averaged data for fix TEAve
# TimeStep v_TotEn
100000 -10738.8
200000 -10733.4
300000 -10731.1
400000 -10742.3
500000 -10732.4
600000 -10727.5
700000 -10736.1
800000 -10733.7
900000 -10738.5
1000000 -10733.2
1100000 -10735.1
1200000 -10736.5
1300000 -10726.4
1400000 -10729.7
1500000 -10734.7
1600000 -10745.3
1700000 -10731
1800000 -10728.8
1900000 -10733
2000000 -10729.9
2100000 -10737.6
2200000 -10736.7
2300000 -10729.9
2400000 -10739.4
2500000 -10730.2
2600000 -10732.4
2700000 -10734.1
2800000 -10737.4
2900000 -10737.7
3000000 -10731.1
3100000 -10734
3200000 -10735.9
3300000 -10734.3
3400000 -10736.4
3500000 -10729.8
3600000 -10736.5
3700000 -10740.1
3800000 -10728.5
3900000 -10732.3
4000000 -10736
4100000 -10730.8
4200000 -10734.5
4300000 -10735.5
4400000 -10728.6
4500000 -10736.5
4600000 -10739.3
4700000 -10731.3
4800000 -10735.2
4900000 -10733.5
5000000 -10731.5
5100000 -10731.9
5200000 -10738.1
5300000 -10732.9
5400000 -10733.3
5500000 -10734.8
5600000 -10729.8
5700000 -10733.7
5800000 -10739.8
5900000 -10735.6
6000000 -10742
6100000 -10737.7
6200000 -10734.9
6300000 -10738.8
6400000 -10731.1
6500000 -10732.3
6600000 -10735
6700000 -10733.9
6800000 -10730.9
6900000 -10735.3
7000000 -10733.7
7100000 -10734.9
7200000 -10736.9
7300000 -10732.5
7400000 -10737
7500000 -10733.1
7600000 -10733.2
7700000 -10733.7
7800000 -10740
7900000 -10742.2
8000000 -10736.7
8100000 -10733.2
8200000 -10738.7
8300000 -10737.4
8400000 -10736.4
8500000 -10731.9
8600000 -10734.8
8700000 -10727.9
8800000 -10739.2
8900000 -10735.4
9000000 -10738.6
9100000 -10732
9200000 -10736.7
9300000 -10737.5
9400000 -10728
9500000 -10736.1
9600000 -10732.9
9700000 -10736.8
9800000 -10727.3
9900000 -10733.7
10000000 -10734
10100000 -10745.2
10200000 -10730.3
10300000 -10734
10400000 -10730.3
10500000 -10736.6
10600000 -10736.7
10700000 -10732.7
10800000 -10730.4
10900000 -10739.5
11000000 -10740.1
11100000 -10737.6
11200000 -10731.7
11300000 -10726.6
11400000 -10732.5
11500000 -10733.1
11600000 -10729.4
11700000 -10742.1
11800000 -10734.2
11900000 -10742.5
12000000 -10740.2
12100000 -10732.5
12200000 -10732.3
12300000 -10730.8
12400000 -10731.7
12500000 -10731.1
12600000 -10731.8
12700000 -10727.7
12800000 -10737.7
12900000 -10738.6
13000000 -10735.8
13100000 -10737.9
13200000 -10736.7
13300000 -10739.8
13400000 -10733.5
13500000 -10732
13600000 -10735.5
13700000 -10738.9
13800000 -10735.6
13900000 -10738.4
14000000 -10738.1
14100000 -10738.1
14200000 -10737.4
14300000 -10736
14400000 -10735.7
14500000 -10735.1
14600000 -10731.8
14700000 -10741.6
14800000 -10735.2
14900000 -10733.4
15000000 -10728
15100000 -10735
15200000 -10732.6
15300000 -10733.2
15400000 -10730.2
15500000 -10738.5
15600000 -10729.8
15700000 -10735
15800000 -10728.1
15900000 -10731.1
16000000 -10736.1
16100000 -10734.7
16200000 -10734.6
16300000 -10736.5
16400000 -10732.1
16500000 -10737.3
16600000 -10738.3
16700000 -10735.8
16800000 -10737.8
16900000 -10733.2
17000000 -10735.2
17100000 -10737.7
17200000 -10727.5
17300000 -10733.7
17400000 -10734.4
17500000 -10731
17600000 -10731.5
17700000 -10732.2
17800000 -10727
17900000 -10737.5
18000000 -10735.2
18100000 -10738
18200000 -10739.6
18300000 -10735.4
18400000 -10727.4
18500000 -10727.9
18600000 -10741.7
18700000 -10732.8
18800000 -10739.4
18900000 -10740.9
19000000 -10732.7
19100000 -10730.6
19200000 -10735.7
19300000 -10736.1
19400000 -10733.1
19500000 -10741.3
19600000 -10737.6
19700000 -10737.6
19800000 -10730
19900000 -10732.6
20000000 -10738
20100000 -10731.6
20200000 -10732.3
20300000 -10732.6
20400000 -10739.3
20500000 -10735
20600000 -10726.8
20700000 -10731.9
20800000 -10735.9
20900000 -10735.4
21000000 -10737.7
21100000 -10728.4
21200000 -10732.3
21300000 -10737.5
21400000 -10734.4
21500000 -10737.9
21600000 -10739.3
21700000 -10734.7
21800000 -10735.2
21900000 -10725.6
22000000 -10735.1
22100000 -10734.5
22200000 -10734.4
22300000 -10737.3
22400000 -10725.3
22500000 -10734.3
22600000 -10741.6
22700000 -10737
22800000 -10735.6
22900000 -10732.3
23000000 -10734
23100000 -10729.7
23200000 -10738.8
23300000 -10739.9
23400000 -10739.7
23500000 -10735.6
23600000 -10735.4
23700000 -10733.7
23800000 -10736.7
23900000 -10735.3
24000000 -10739.8
24100000 -10731.1
24200000 -10736.1
24300000 -10731.2
24400000 -10736.4
24500000 -10734.8
24600000 -10734.2
24700000 -10741
24800000 -10739.7
24900000 -10726.8
25000000 -10739.3
25100000 -10729.9
25200000 -10740.5
25300000 -10740
25400000 -10740.1
25500000 -10731.2
25600000 -10731.2
25700000 -10737.3
25800000 -10730.1
25900000 -10738.9
26000000 -10739.3
26100000 -10734.3
26200000 -10737.7
26300000 -10739
26400000 -10733.2
26500000 -10732.2
26600000 -10737.6
26700000 -10735.8
26800000 -10734.1
26900000 -10742.6
27000000 -10735.7
27100000 -10731.9
27200000 -10729.4
27300000 -10732.5
27400000 -10732.3
27500000 -10740.2
27600000 -10734.2
27700000 -10732.6
27800000 -10735.5
27900000 -10735.4
28000000 -10735.5
28100000 -10731
28200000 -10727.1
28300000 -10740.8
28400000 -10734.3
28500000 -10739.2
28600000 -10736.6
28700000 -10732.8
28800000 -10737.3
28900000 -10735
29000000 -10737.5
29100000 -10732
29200000 -10733.9
29300000 -10737.2
29400000 -10735.7
29500000 -10728.1
29600000 -10738.5
29700000 -10737.4
29800000 -10723.7
29900000 -10733.2
30000000 -10738.9
